day	zone	timeslot	price
2025-07-09	DK2	20250709-1300	57.010000
2025-07-09	DK2	20250709-1400	73.570000
2025-07-09	DK2	20250709-1500	84.440000
2025-07-09	DK2	20250709-1600	96.650000
2025-07-09	DK2	20250709-1700	114.790000
2025-07-09	DK2	20250709-1800	103.520000
2025-07-09	DK2	20250709-1900	103.520000
2025-07-09	DK2	20250709-2000	103.520000
2025-07-09	DK2	20250709-2100	102.080000
2025-07-09	DK2	20250709-2200	101.330000
2025-07-09	DK2	20250709-2300	101.330000
2025-07-09	EE	20250709-0000	59.150000
2025-07-09	EE	20250709-0100	59.040000
2025-07-09	EE	20250709-0200	59.220000
2025-07-09	EE	20250709-0300	70.190000
2025-07-09	EE	20250709-0400	75.340000
2025-07-09	EE	20250709-0500	75.340000
2025-07-09	EE	20250709-0600	57.000000
2025-07-09	EE	20250709-0700	57.000000
2025-07-09	EE	20250709-0800	57.000000
2025-07-09	EE	20250709-0900	57.000000
2025-07-09	EE	20250709-1000	57.000000
2025-07-09	EE	20250709-1100	57.000000
2025-07-09	EE	20250709-1200	57.000000
2025-07-09	EE	20250709-1300	57.000000
2025-07-09	EE	20250709-1400	57.150000
2025-07-09	EE	20250709-1500	69.280000
2025-07-09	EE	20250709-1600	80.910000
2025-07-09	EE	20250709-1700	84.440000
2025-07-09	EE	20250709-1800	84.440000
2025-07-09	EE	20250709-1900	84.540000
2025-07-09	EE	20250709-2000	75.340000
2025-07-09	EE	20250709-2100	65.620000
2025-07-09	EE	20250709-2200	48.890000
2025-07-09	EE	20250709-2300	39.660000
2025-07-09	ES	20250709-0000	84.440000
2025-07-09	ES	20250709-0100	84.440000
2025-07-09	ES	20250709-0200	84.440000
2025-07-09	ES	20250709-0300	84.440000
2025-07-09	ES	20250709-0400	84.440000
2025-07-09	ES	20250709-0500	92.580000
2025-07-09	ES	20250709-0600	84.440000
2025-07-09	ES	20250709-0700	84.440000
2025-07-09	ES	20250709-0800	54.250000
2025-07-09	ES	20250709-0900	48.890000
2025-07-09	ES	20250709-1000	24.870000
2025-07-09	ES	20250709-1100	22.630000
2025-07-09	ES	20250709-1200	22.570000
2025-07-09	ES	20250709-1300	22.570000
2025-07-09	ES	20250709-1400	23.340000
2025-07-09	ES	20250709-1500	26.080000
2025-07-09	ES	20250709-1600	48.890000
2025-07-09	ES	20250709-1700	84.440000
2025-07-09	ES	20250709-1800	137.960000
2025-07-09	ES	20250709-1900	155.550000
2025-07-09	ES	20250709-2000	153.530000
2025-07-09	ES	20250709-2100	144.550000
2025-07-09	ES	20250709-2200	137.830000
2025-07-09	ES	20250709-2300	115.130000
2025-07-09	FI	20250709-0000	9.500000
2025-07-09	FI	20250709-0100	9.500000
2025-07-09	FI	20250709-0200	9.500000
2025-07-09	FI	20250709-0300	10.540000
2025-07-09	FI	20250709-0400	12.840000
2025-07-09	FI	20250709-0500	30.000000
2025-07-09	FI	20250709-0600	57.000000
2025-07-09	FI	20250709-0700	57.000000
2025-07-09	FI	20250709-0800	57.000000
2025-07-09	FI	20250709-0900	57.000000
2025-07-09	FI	20250709-1000	57.000000
2025-07-09	FI	20250709-1100	57.000000
2025-07-09	FI	20250709-1200	57.000000
2025-07-09	FI	20250709-1300	57.000000
2025-07-09	FI	20250709-1400	57.150000
2025-07-09	FI	20250709-1500	69.280000
2025-07-09	FI	20250709-1600	80.910000
2025-07-09	FI	20250709-1700	84.440000
2025-07-09	FI	20250709-1800	84.440000
2025-07-09	FI	20250709-1900	84.080000
2025-07-09	FI	20250709-2000	57.000000
2025-07-09	FI	20250709-2100	57.000000
2025-07-09	FI	20250709-2200	12.680000
2025-07-09	FI	20250709-2300	16.310000
2025-07-09	FR	20250709-0000	62.340000
2025-07-09	FR	20250709-0100	62.340000
2025-07-09	FR	20250709-0200	62.340000
2025-07-09	FR	20250709-0300	62.340000
2025-07-09	FR	20250709-0400	64.460000
2025-07-09	FR	20250709-0500	66.010000
2025-07-09	FR	20250709-0600	62.340000
2025-07-09	FR	20250709-0700	62.340000
2025-07-09	FR	20250709-0800	54.250000
2025-07-09	FR	20250709-0900	48.890000
2025-07-09	FR	20250709-1000	24.870000
2025-07-09	FR	20250709-1100	22.630000
2025-07-09	FR	20250709-1200	22.570000
2025-07-09	FR	20250709-1300	22.570000
2025-07-09	FR	20250709-1400	23.340000
2025-07-09	FR	20250709-1500	26.080000
2025-07-09	FR	20250709-1600	48.890000
2025-07-09	FR	20250709-1700	77.750000
2025-07-09	FR	20250709-1800	90.470000
2025-07-09	FR	20250709-1900	79.750000
2025-07-09	FR	20250709-2000	84.440000
2025-07-09	FR	20250709-2100	84.440000
2025-07-09	FR	20250709-2200	74.600000
2025-07-09	FR	20250709-2300	70.290000
2025-07-09	GR	20250709-0000	103.520000
2025-07-09	GR	20250709-0100	103.520000
2025-07-09	GR	20250709-0200	103.520000
2025-07-09	GR	20250709-0300	103.520000
2025-07-09	GR	20250709-0400	105.280000
2025-07-09	GR	20250709-0500	103.520000
2025-07-09	GR	20250709-0600	84.440000
2025-07-09	GR	20250709-0700	84.440000
2025-07-09	GR	20250709-0800	84.440000
2025-07-09	GR	20250709-0900	48.890000
2025-07-09	GR	20250709-1000	48.890000
2025-07-09	GR	20250709-1100	48.890000
2025-07-09	GR	20250709-1200	48.890000
2025-07-09	GR	20250709-1300	84.440000
2025-07-09	GR	20250709-1400	84.440000
2025-07-09	GR	20250709-1500	109.210000
2025-07-09	GR	20250709-1600	150.490000
2025-07-09	GR	20250709-1700	178.000000
2025-07-09	GR	20250709-1800	160.000000
2025-07-09	GR	20250709-1900	135.360000
2025-07-09	GR	20250709-2000	106.570000
2025-07-09	GR	20250709-2100	103.520000
2025-07-09	GR	20250709-2200	84.440000
2025-07-09	GR	20250709-2300	84.440000
2025-07-09	HU	20250709-0000	48.890000
2025-07-09	HU	20250709-0100	57.000000
2025-07-09	HU	20250709-0200	48.890000
2025-07-09	HU	20250709-0300	48.890000
2025-07-09	HU	20250709-0400	84.440000
2025-07-09	HU	20250709-0500	84.640000
2025-07-09	HU	20250709-0600	85.400000
2025-07-09	HU	20250709-0700	103.520000
2025-07-09	HU	20250709-0800	88.890000
2025-07-09	HU	20250709-0900	103.520000
2025-07-09	HU	20250709-1000	103.520000
2025-07-09	HU	20250709-1100	88.890000
2025-07-09	HU	20250709-1200	84.440000
2025-07-09	HU	20250709-1300	84.440000
2025-07-09	HU	20250709-1400	84.440000
2025-07-09	HU	20250709-1500	88.890000
2025-07-09	HU	20250709-1600	88.890000
2025-07-09	HU	20250709-1700	96.700000
2025-07-09	HU	20250709-1800	109.780000
2025-07-09	HU	20250709-1900	103.520000
2025-07-09	HU	20250709-2000	84.440000
2025-07-09	HU	20250709-2100	58.670000
2025-07-09	HU	20250709-2200	48.890000
2025-07-09	HU	20250709-2300	48.890000
2025-07-09	IT-CNORTH	20250709-0000	101.330000
2025-07-09	IT-CNORTH	20250709-0100	101.330000
2025-07-09	IT-CNORTH	20250709-0200	101.330000
2025-07-09	IT-CNORTH	20250709-0300	101.330000
2025-07-09	IT-CNORTH	20250709-0400	101.330000
2025-07-09	IT-CNORTH	20250709-0500	101.330000
2025-07-09	IT-CNORTH	20250709-0600	101.330000
2025-07-09	IT-CNORTH	20250709-0700	101.330000
2025-07-09	IT-CNORTH	20250709-0800	101.330000
2025-07-09	IT-CNORTH	20250709-0900	101.330000
2025-07-09	IT-CNORTH	20250709-1000	101.330000
2025-07-09	IT-CNORTH	20250709-1100	101.330000
2025-07-09	IT-CNORTH	20250709-1200	101.330000
2025-07-09	IT-CNORTH	20250709-1300	101.330000
2025-07-09	IT-CNORTH	20250709-1400	101.330000
2025-07-09	IT-CNORTH	20250709-1500	101.330000
2025-07-09	IT-CNORTH	20250709-1600	124.220000
2025-07-09	IT-CNORTH	20250709-1700	155.570000
2025-07-09	IT-CNORTH	20250709-1800	166.430000
2025-07-09	IT-CNORTH	20250709-1900	229.780000
2025-07-09	IT-CNORTH	20250709-2000	211.450000
2025-07-09	IT-CNORTH	20250709-2100	141.320000
2025-07-09	IT-CNORTH	20250709-2200	120.050000
2025-07-09	IT-CNORTH	20250709-2300	114.760000
2025-07-09	IT-CSOUTH	20250709-0000	101.330000
2025-07-09	IT-CSOUTH	20250709-0100	101.330000
2025-07-09	IT-CSOUTH	20250709-0200	101.330000
2025-07-09	IT-CSOUTH	20250709-0300	101.330000
2025-07-09	IT-CSOUTH	20250709-0400	101.330000
2025-07-09	IT-CSOUTH	20250709-0500	101.330000
2025-07-09	IT-CSOUTH	20250709-0600	101.330000
2025-07-09	IT-CSOUTH	20250709-0700	101.330000
2025-07-09	IT-CSOUTH	20250709-0800	101.330000
2025-07-09	IT-CSOUTH	20250709-0900	101.330000
2025-07-09	IT-CSOUTH	20250709-1000	101.330000
2025-07-09	IT-CSOUTH	20250709-1100	101.330000
2025-07-09	IT-CSOUTH	20250709-1200	101.330000
2025-07-09	IT-CSOUTH	20250709-1300	101.330000
2025-07-09	IT-CSOUTH	20250709-1400	101.330000
2025-07-09	IT-CSOUTH	20250709-1500	101.330000
2025-07-09	IT-CSOUTH	20250709-1600	124.220000
2025-07-09	IT-CSOUTH	20250709-1700	155.570000
2025-07-09	IT-CSOUTH	20250709-1800	166.430000
2025-07-09	IT-CSOUTH	20250709-1900	229.780000
2025-07-09	IT-CSOUTH	20250709-2000	211.450000
2025-07-09	IT-CSOUTH	20250709-2100	141.320000
2025-07-09	IT-CSOUTH	20250709-2200	120.050000
2025-07-09	IT-CSOUTH	20250709-2300	114.760000
2025-07-09	IT-Calabria	20250709-0000	101.330000
2025-07-09	IT-Calabria	20250709-0100	101.330000
2025-07-09	IT-Calabria	20250709-0200	101.330000
2025-07-09	IT-Calabria	20250709-0300	101.330000
2025-07-09	IT-Calabria	20250709-0400	101.330000
2025-07-09	IT-Calabria	20250709-0500	101.330000
2025-07-09	IT-Calabria	20250709-0600	101.330000
2025-07-09	IT-Calabria	20250709-0700	1.000000
2025-07-09	IT-Calabria	20250709-0800	1.000000
2025-07-09	IT-Calabria	20250709-0900	1.000000
2025-07-09	IT-Calabria	20250709-1000	1.000000
2025-07-09	IT-Calabria	20250709-1100	1.000000
2025-07-09	IT-Calabria	20250709-1200	1.000000
2025-07-09	IT-Calabria	20250709-1300	1.000000
2025-07-09	IT-Calabria	20250709-1400	1.000000
2025-07-09	IT-Calabria	20250709-1500	101.330000
2025-07-09	IT-Calabria	20250709-1600	101.330000
2025-07-09	IT-Calabria	20250709-1700	113.400000
2025-07-09	IT-Calabria	20250709-1800	166.430000
2025-07-09	IT-Calabria	20250709-1900	229.780000
2025-07-09	IT-Calabria	20250709-2000	211.450000
2025-07-09	IT-Calabria	20250709-2100	141.320000
2025-07-09	IT-Calabria	20250709-2200	120.050000
2025-07-09	IT-Calabria	20250709-2300	114.760000
2025-07-09	IT-NORTH	20250709-0000	101.330000
2025-07-09	IT-NORTH	20250709-0100	101.330000
2025-07-09	IT-NORTH	20250709-0200	101.330000
2025-07-09	IT-NORTH	20250709-0300	101.330000
2025-07-09	IT-NORTH	20250709-0400	101.330000
2025-07-09	IT-NORTH	20250709-0500	101.330000
2025-07-09	IT-NORTH	20250709-0600	101.330000
2025-07-09	IT-NORTH	20250709-0700	101.330000
2025-07-09	IT-NORTH	20250709-0800	101.330000
2025-07-09	IT-NORTH	20250709-0900	101.330000
2025-07-09	IT-NORTH	20250709-1000	101.330000
2025-07-09	IT-NORTH	20250709-1100	101.330000
2025-07-09	IT-NORTH	20250709-1200	101.330000
2025-07-09	IT-NORTH	20250709-1300	101.330000
2025-07-09	IT-NORTH	20250709-1400	101.330000
2025-07-09	IT-NORTH	20250709-1500	101.330000
2025-07-09	IT-NORTH	20250709-1600	124.220000
2025-07-09	IT-NORTH	20250709-1700	155.570000
2025-07-09	IT-NORTH	20250709-1800	166.430000
2025-07-09	IT-NORTH	20250709-1900	103.520000
2025-07-09	IT-NORTH	20250709-2000	103.520000
2025-07-09	IT-NORTH	20250709-2100	102.080000
2025-07-09	IT-NORTH	20250709-2200	101.330000
2025-07-09	IT-NORTH	20250709-2300	101.330000
2025-07-09	IT-SOUTH	20250709-0000	101.330000
2025-07-09	IT-SOUTH	20250709-0100	101.330000
2025-07-09	IT-SOUTH	20250709-0200	101.330000
2025-07-09	IT-SOUTH	20250709-0300	101.330000
2025-07-09	IT-SOUTH	20250709-0400	101.330000
2025-07-09	IT-SOUTH	20250709-0500	101.330000
2025-07-09	IT-SOUTH	20250709-0600	101.330000
2025-07-09	IT-SOUTH	20250709-0700	1.000000
2025-07-09	IT-SOUTH	20250709-0800	1.000000
2025-07-09	IT-SOUTH	20250709-0900	1.000000
2025-07-09	IT-SOUTH	20250709-1000	1.000000
2025-07-09	IT-SOUTH	20250709-1100	1.000000
2025-07-09	IT-SOUTH	20250709-1200	1.000000
2025-07-09	IT-SOUTH	20250709-1300	1.000000
2025-07-09	IT-SOUTH	20250709-1400	1.000000
2025-07-09	IT-SOUTH	20250709-1500	101.330000
2025-07-09	IT-SOUTH	20250709-1600	101.330000
2025-07-09	IT-SOUTH	20250709-1700	113.400000
2025-07-09	IT-SOUTH	20250709-1800	166.430000
2025-07-09	IT-SOUTH	20250709-1900	229.780000
2025-07-09	IT-SOUTH	20250709-2000	211.450000
2025-07-09	IT-SOUTH	20250709-2100	141.320000
2025-07-09	IT-SOUTH	20250709-2200	120.050000
2025-07-09	IT-SOUTH	20250709-2300	114.760000
2025-07-09	IT-Sardinia	20250709-0000	101.330000
2025-07-09	IT-Sardinia	20250709-0100	101.330000
2025-07-09	IT-Sardinia	20250709-0200	101.330000
2025-07-09	IT-Sardinia	20250709-0300	101.330000
2025-07-09	IT-Sardinia	20250709-0400	101.330000
2025-07-09	IT-Sardinia	20250709-0500	101.330000
2025-07-09	IT-Sardinia	20250709-0600	101.330000
2025-07-09	IT-Sardinia	20250709-0700	101.330000
2025-07-09	IT-Sardinia	20250709-0800	94.630000
2025-07-09	IT-Sardinia	20250709-0900	85.500000
2025-07-09	IT-Sardinia	20250709-1000	85.500000
2025-07-09	IT-Sardinia	20250709-1100	85.500000
2025-07-09	IT-Sardinia	20250709-1200	85.500000
2025-07-09	IT-Sardinia	20250709-1300	85.500000
2025-07-09	IT-Sardinia	20250709-1400	90.410000
2025-07-09	IT-Sardinia	20250709-1500	101.330000
2025-07-09	IT-Sardinia	20250709-1600	122.500000
2025-07-09	IT-Sardinia	20250709-1700	155.570000
2025-07-09	IT-Sardinia	20250709-1800	166.430000
2025-07-09	IT-Sardinia	20250709-1900	229.780000
2025-07-09	IT-Sardinia	20250709-2000	211.450000
2025-07-09	IT-Sardinia	20250709-2100	141.320000
2025-07-09	IT-Sardinia	20250709-2200	124.220000
2025-07-09	IT-Sardinia	20250709-2300	122.500000
2025-07-09	IT-Sicily	20250709-0000	101.330000
2025-07-09	IT-Sicily	20250709-0100	101.330000
2025-07-09	IT-Sicily	20250709-0200	101.330000
2025-07-09	IT-Sicily	20250709-0300	101.330000
2025-07-09	IT-Sicily	20250709-0400	101.330000
2025-07-09	IT-Sicily	20250709-0500	101.330000
2025-07-09	IT-Sicily	20250709-0600	101.330000
2025-07-09	IT-Sicily	20250709-0700	1.000000
2025-07-09	IT-Sicily	20250709-0800	1.000000
2025-07-09	IT-Sicily	20250709-0900	1.000000
2025-07-09	IT-Sicily	20250709-1000	1.000000
2025-07-09	IT-Sicily	20250709-1100	1.000000
2025-07-09	IT-Sicily	20250709-1200	1.000000
2025-07-09	IT-Sicily	20250709-1300	1.000000
2025-07-09	IT-Sicily	20250709-1400	1.000000
2025-07-09	IT-Sicily	20250709-1500	101.330000
2025-07-09	IT-Sicily	20250709-1600	101.330000
2025-07-09	IT-Sicily	20250709-1700	113.400000
2025-07-09	IT-Sicily	20250709-1800	166.430000
2025-07-09	IT-Sicily	20250709-1900	229.780000
2025-07-09	IT-Sicily	20250709-2000	211.450000
2025-07-09	IT-Sicily	20250709-2100	163.900000
2025-07-09	IT-Sicily	20250709-2200	120.050000
2025-07-09	IT-Sicily	20250709-2300	114.760000
2025-07-09	LT	20250709-0000	59.150000
2025-07-09	LT	20250709-0100	59.040000
2025-07-09	LT	20250709-0200	59.220000
2025-07-09	LT	20250709-0300	70.190000
2025-07-09	LT	20250709-0400	82.370000
2025-07-09	LT	20250709-0500	85.570000
2025-07-09	LT	20250709-0600	84.440000
2025-07-09	LT	20250709-0700	73.250000
2025-07-09	LT	20250709-0800	68.900000
2025-07-09	LT	20250709-0900	68.900000
2025-07-09	LT	20250709-1000	57.180000
2025-07-09	LT	20250709-1100	57.010000
2025-07-09	LT	20250709-1200	57.000000
2025-07-09	LT	20250709-1300	57.000000
2025-07-09	LT	20250709-1400	57.150000
2025-07-09	LT	20250709-1500	69.280000
2025-07-09	LT	20250709-1600	80.910000
2025-07-09	LT	20250709-1700	84.440000
2025-07-09	LT	20250709-1800	84.440000
2025-07-09	LT	20250709-1900	84.540000
2025-07-09	LT	20250709-2000	75.990000
2025-07-09	LT	20250709-2100	65.620000
2025-07-09	LT	20250709-2200	48.890000
2025-07-09	LT	20250709-2300	48.890000
2025-07-09	LV	20250709-0000	59.150000
2025-07-09	LV	20250709-0100	59.040000
2025-07-09	LV	20250709-0200	59.220000
2025-07-09	LV	20250709-0300	70.190000
2025-07-09	LV	20250709-0400	82.370000
2025-07-09	LV	20250709-0500	85.570000
2025-07-09	LV	20250709-0600	84.440000
2025-07-09	LV	20250709-0700	73.250000
2025-07-09	LV	20250709-0800	68.900000
2025-07-09	LV	20250709-0900	68.900000
2025-07-09	LV	20250709-1000	57.180000
2025-07-09	LV	20250709-1100	57.010000
2025-07-09	LV	20250709-1200	57.000000
2025-07-09	LV	20250709-1300	57.000000
2025-07-09	LV	20250709-1400	57.150000
2025-07-09	LV	20250709-1500	69.280000
2025-07-09	LV	20250709-1600	80.910000
2025-07-09	LV	20250709-1700	84.440000
2025-07-09	LV	20250709-1800	84.440000
2025-07-09	LV	20250709-1900	84.540000
2025-07-09	LV	20250709-2000	75.990000
2025-07-09	LV	20250709-2100	65.620000
2025-07-09	LV	20250709-2200	48.890000
2025-07-09	LV	20250709-2300	48.890000
2025-07-09	NL	20250709-0000	88.890000
2025-07-09	NL	20250709-0100	88.890000
2025-07-09	NL	20250709-0200	92.580000
2025-07-09	NL	20250709-0300	92.580000
2025-07-09	NL	20250709-0400	84.440000
2025-07-09	NL	20250709-0500	88.890000
2025-07-09	NL	20250709-0600	88.890000
2025-07-09	NL	20250709-0700	84.440000
2025-07-09	NL	20250709-0800	84.440000
2025-07-09	NL	20250709-0900	84.440000
2025-07-09	NL	20250709-1000	72.270000
2025-07-09	NL	20250709-1100	57.320000
2025-07-09	NL	20250709-1200	57.000000
2025-07-09	NL	20250709-1300	57.010000
2025-07-09	NL	20250709-1400	73.570000
2025-07-09	NL	20250709-1500	84.440000
2025-07-09	NL	20250709-1600	84.440000
2025-07-09	NL	20250709-1700	92.580000
2025-07-09	NL	20250709-1800	92.580000
2025-07-09	NL	20250709-1900	92.580000
2025-07-09	NL	20250709-2000	92.580000
2025-07-09	NL	20250709-2100	92.580000
2025-07-09	NL	20250709-2200	92.580000
2025-07-09	NL	20250709-2300	92.580000
2025-07-09	NO1	20250709-0000	88.510000
2025-07-09	NO1	20250709-0100	88.510000
2025-07-09	NO1	20250709-0200	92.580000
2025-07-09	NO1	20250709-0300	92.580000
2025-07-09	NO1	20250709-0400	92.880000
2025-07-09	NO1	20250709-0500	92.880000
2025-07-09	NO1	20250709-0600	88.510000
2025-07-09	NO1	20250709-0700	88.510000
2025-07-09	NO1	20250709-0800	84.440000
2025-07-09	NO1	20250709-0900	84.440000
2025-07-09	NO1	20250709-1000	66.000000
2025-07-09	NO1	20250709-1100	53.180000
2025-07-09	NO1	20250709-1200	52.940000
2025-07-09	NO1	20250709-1300	52.940000
2025-07-09	NO1	20250709-1400	63.000000
2025-07-09	NO1	20250709-1500	84.440000
2025-07-09	NO1	20250709-1600	88.510000
2025-07-09	NO1	20250709-1700	98.050000
2025-07-09	NO1	20250709-1800	98.050000
2025-07-09	NO1	20250709-1900	98.050000
2025-07-09	NO1	20250709-2000	98.050000
2025-07-09	NO1	20250709-2100	97.330000
2025-07-09	NO1	20250709-2200	96.960000
2025-07-09	NO1	20250709-2300	96.960000
2025-07-09	NO2	20250709-0000	88.890000
2025-07-09	NO2	20250709-0100	88.890000
2025-07-09	NO2	20250709-0200	88.890000
2025-07-09	NO2	20250709-0300	88.890000
2025-07-09	NO2	20250709-0400	88.890000
2025-07-09	NO2	20250709-0500	88.890000
2025-07-09	NO2	20250709-0600	88.890000
2025-07-09	NO2	20250709-0700	88.890000
2025-07-09	NO2	20250709-0800	88.890000
2025-07-09	NO2	20250709-0900	88.890000
2025-07-09	NO2	20250709-1000	72.270000
2025-07-09	NO2	20250709-1100	57.320000
2025-07-09	NO2	20250709-1200	57.010000
2025-07-09	NO2	20250709-1300	57.010000
2025-07-09	NO2	20250709-1400	66.360000
2025-07-09	NO2	20250709-1500	88.890000
2025-07-09	NO2	20250709-1600	88.890000
2025-07-09	NO2	20250709-1700	88.890000
2025-07-09	NO2	20250709-1800	88.890000
2025-07-09	NO2	20250709-1900	88.890000
2025-07-09	NO2	20250709-2000	88.890000
2025-07-09	NO2	20250709-2100	88.890000
2025-07-09	NO2	20250709-2200	88.890000
2025-07-09	NO2	20250709-2300	88.890000
2025-07-09	NO3	20250709-0000	79.660000
2025-07-09	NO3	20250709-0100	79.660000
2025-07-09	NO3	20250709-0200	83.320000
2025-07-09	NO3	20250709-0300	83.320000
2025-07-09	NO3	20250709-0400	83.600000
2025-07-09	NO3	20250709-0500	83.600000
2025-07-09	NO3	20250709-0600	79.660000
2025-07-09	NO3	20250709-0700	79.660000
2025-07-09	NO3	20250709-0800	76.000000
2025-07-09	NO3	20250709-0900	76.000000
2025-07-09	NO3	20250709-1000	59.400000
2025-07-09	NO3	20250709-1100	47.860000
2025-07-09	NO3	20250709-1200	47.650000
2025-07-09	NO3	20250709-1300	47.650000
2025-07-09	NO3	20250709-1400	56.700000
2025-07-09	NO3	20250709-1500	76.000000
2025-07-09	NO3	20250709-1600	79.660000
2025-07-09	NO3	20250709-1700	88.240000
2025-07-09	NO3	20250709-1800	88.240000
2025-07-09	NO3	20250709-1900	88.240000
2025-07-09	NO3	20250709-2000	88.240000
2025-07-09	NO3	20250709-2100	87.600000
2025-07-09	NO3	20250709-2200	87.260000
2025-07-09	NO3	20250709-2300	87.260000
2025-07-09	NO4	20250709-0000	29.690000
2025-07-09	NO4	20250709-0100	28.300000
2025-07-09	NO4	20250709-0200	29.290000
2025-07-09	NO4	20250709-0300	29.320000
2025-07-09	NO4	20250709-0400	32.030000
2025-07-09	NO4	20250709-0500	30.210000
2025-07-09	NO4	20250709-0600	24.240000
2025-07-09	NO4	20250709-0700	27.370000
2025-07-09	NO4	20250709-0800	24.520000
2025-07-09	NO4	20250709-0900	25.200000
2025-07-09	NO4	20250709-1000	30.210000
2025-07-09	NO4	20250709-1100	29.540000
2025-07-09	NO4	20250709-1200	30.270000
2025-07-09	NO4	20250709-1300	30.200000
2025-07-09	NO4	20250709-1400	32.540000
2025-07-09	NO4	20250709-1500	27.400000
2025-07-09	NO4	20250709-1600	30.400000
2025-07-09	NO4	20250709-1700	34.220000
2025-07-09	NO4	20250709-1800	33.910000
2025-07-09	NO4	20250709-1900	29.900000
2025-07-09	NO4	20250709-2000	29.150000
2025-07-09	NO4	20250709-2100	25.320000
2025-07-09	NO4	20250709-2200	19.370000
2025-07-09	NO4	20250709-2300	18.670000
2025-07-09	NO5	20250709-0000	79.660000
2025-07-09	NO5	20250709-0100	79.660000
2025-07-09	NO5	20250709-0200	83.320000
2025-07-09	NO5	20250709-0300	83.320000
2025-07-09	NO5	20250709-0400	83.600000
2025-07-09	NO5	20250709-0500	83.600000
2025-07-09	NO5	20250709-0600	79.660000
2025-07-09	NO5	20250709-0700	79.660000
2025-07-09	NO5	20250709-0800	76.000000
2025-07-09	NO5	20250709-0900	76.000000
2025-07-09	NO5	20250709-1000	59.400000
2025-07-09	NO5	20250709-1100	47.860000
2025-07-09	NO5	20250709-1200	47.650000
2025-07-09	NO5	20250709-1300	47.650000
2025-07-09	NO5	20250709-1400	56.700000
2025-07-09	NO5	20250709-1500	76.000000
2025-07-09	NO5	20250709-1600	79.660000
2025-07-09	NO5	20250709-1700	88.240000
2025-07-09	NO5	20250709-1800	88.240000
2025-07-09	NO5	20250709-1900	88.240000
2025-07-09	NO5	20250709-2000	88.240000
2025-07-09	NO5	20250709-2100	87.600000
2025-07-09	NO5	20250709-2200	87.260000
2025-07-09	NO5	20250709-2300	87.260000
2025-07-09	PL	20250709-0000	88.890000
2025-07-09	PL	20250709-0100	88.250000
2025-07-09	PL	20250709-0200	89.290000
2025-07-09	PL	20250709-0300	88.250000
2025-07-09	PL	20250709-0400	93.010000
2025-07-09	PL	20250709-0500	96.510000
2025-07-09	PL	20250709-0600	92.580000
2025-07-09	PL	20250709-0700	92.580000
2025-07-09	PL	20250709-0800	88.890000
2025-07-09	PL	20250709-0900	88.250000
2025-07-09	PL	20250709-1000	90.400000
2025-07-09	PL	20250709-1100	88.250000
2025-07-09	PL	20250709-1200	88.250000
2025-07-09	PL	20250709-1300	88.250000
2025-07-09	PL	20250709-1400	88.250000
2025-07-09	PL	20250709-1500	90.420000
2025-07-09	PL	20250709-1600	96.400000
2025-07-09	PL	20250709-1700	102.010000
2025-07-09	PL	20250709-1800	101.060000
2025-07-09	PL	20250709-1900	99.810000
2025-07-09	PL	20250709-2000	93.810000
2025-07-09	PL	20250709-2100	88.250000
2025-07-09	PL	20250709-2200	88.250000
2025-07-09	PL	20250709-2300	88.140000
2025-07-09	PT	20250709-0000	84.440000
2025-07-09	PT	20250709-0100	84.440000
2025-07-09	PT	20250709-0200	84.440000
2025-07-09	PT	20250709-0300	84.440000
2025-07-09	PT	20250709-0400	84.440000
2025-07-09	PT	20250709-0500	92.580000
2025-07-09	PT	20250709-0600	84.440000
2025-07-09	PT	20250709-0700	84.440000
2025-07-09	PT	20250709-0800	54.250000
2025-07-09	PT	20250709-0900	48.890000
2025-07-09	PT	20250709-1000	24.870000
2025-07-09	PT	20250709-1100	22.630000
2025-07-09	PT	20250709-1200	22.570000
2025-07-09	PT	20250709-1300	22.570000
2025-07-09	PT	20250709-1400	23.340000
2025-07-09	PT	20250709-1500	26.080000
2025-07-09	PT	20250709-1600	48.890000
2025-07-09	PT	20250709-1700	84.440000
2025-07-09	PT	20250709-1800	137.960000
2025-07-09	PT	20250709-1900	155.550000
2025-07-09	PT	20250709-2000	153.530000
2025-07-09	PT	20250709-2100	144.550000
2025-07-09	PT	20250709-2200	137.830000
2025-07-09	PT	20250709-2300	115.130000
2025-07-09	RO	20250709-0000	103.520000
2025-07-09	RO	20250709-0100	103.520000
2025-07-09	RO	20250709-0200	103.520000
2025-07-09	RO	20250709-0300	103.520000
2025-07-09	RO	20250709-0400	105.280000
2025-07-09	RO	20250709-0500	103.520000
2025-07-09	RO	20250709-0600	103.520000
2025-07-09	RO	20250709-0700	103.520000
2025-07-09	RO	20250709-0800	103.520000
2025-07-09	RO	20250709-0900	103.520000
2025-07-09	RO	20250709-1000	103.520000
2025-07-09	RO	20250709-1100	103.520000
2025-07-09	RO	20250709-1200	103.520000
2025-07-09	RO	20250709-1300	103.520000
2025-07-09	RO	20250709-1400	103.520000
2025-07-09	RO	20250709-1500	109.210000
2025-07-09	RO	20250709-1600	150.490000
2025-07-09	RO	20250709-1700	178.000000
2025-07-09	RO	20250709-1800	160.000000
2025-07-09	RO	20250709-1900	135.360000
2025-07-09	RO	20250709-2000	106.570000
2025-07-09	RO	20250709-2100	103.520000
2025-07-09	RO	20250709-2200	84.440000
