EU	NO3	20260303-1700	107.2200000000
EU	NO3	20260303-1800	107.2200000000
EU	NO3	20260303-1900	107.2200000000
EU	NO3	20260303-2000	100.5000000000
EU	NO3	20260303-2100	91.8900000000
EU	NO3	20260303-2200	91.8900000000
EU	NO3	20260303-2300	91.6700000000
EU	NO4	20260303-0000	22.5200000000
EU	NO4	20260303-0100	22.8200000000
EU	NO4	20260303-0200	23.6100000000
EU	NO4	20260303-0300	24.0200000000
EU	NO4	20260303-0400	23.6100000000
EU	NO4	20260303-0500	26.5400000000
EU	NO4	20260303-0600	33.1100000000
EU	NO4	20260303-0700	34.7100000000
EU	NO4	20260303-0800	32.6600000000
EU	NO4	20260303-0900	39.6100000000
EU	NO4	20260303-1000	38.4000000000
EU	NO4	20260303-1100	36.5700000000
EU	NO4	20260303-1200	36.2200000000
EU	NO4	20260303-1300	35.9000000000
EU	NO4	20260303-1400	36.3200000000
EU	NO4	20260303-1500	39.1500000000
EU	NO4	20260303-1600	40.9500000000
EU	NO4	20260303-1700	41.2400000000
EU	NO4	20260303-1800	41.2800000000
EU	NO4	20260303-1900	39.6500000000
EU	NO4	20260303-2000	39.4900000000
EU	NO4	20260303-2100	36.0900000000
EU	NO4	20260303-2200	39.2500000000
EU	NO4	20260303-2300	37.4700000000
EU	NO5	20260303-0000	92.3000000000
EU	NO5	20260303-0100	92.3000000000
EU	NO5	20260303-0200	97.1300000000
EU	NO5	20260303-0300	97.1300000000
EU	NO5	20260303-0400	97.1300000000
EU	NO5	20260303-0500	97.3500000000
EU	NO5	20260303-0600	107.2200000000
EU	NO5	20260303-0700	98.3800000000
EU	NO5	20260303-0800	97.1300000000
EU	NO5	20260303-0900	97.0100000000
EU	NO5	20260303-1000	92.3000000000
EU	NO5	20260303-1100	92.0700000000
EU	NO5	20260303-1200	92.0700000000
EU	NO5	20260303-1300	92.0700000000
EU	NO5	20260303-1400	97.1300000000
EU	NO5	20260303-1500	97.3500000000
EU	NO5	20260303-1600	107.2200000000
EU	NO5	20260303-1700	107.2200000000
EU	NO5	20260303-1800	107.2200000000
EU	NO5	20260303-1900	107.2200000000
EU	NO5	20260303-2000	106.4800000000
EU	NO5	20260303-2100	97.3500000000
EU	NO5	20260303-2200	97.3500000000
EU	NO5	20260303-2300	97.1300000000
EU	PL	20260303-0000	101.2300000000
EU	PL	20260303-0100	91.7300000000
EU	PL	20260303-0200	91.7300000000
EU	PL	20260303-0300	101.8400000000
EU	PL	20260303-0400	101.8600000000
EU	PL	20260303-0500	102.3300000000
EU	PL	20260303-0600	102.3300000000
EU	PL	20260303-0700	91.7300000000
EU	PL	20260303-0800	91.7300000000
EU	PL	20260303-0900	67.7200000000
EU	PL	20260303-1000	67.7200000000
EU	PL	20260303-1100	67.2200000000
EU	PL	20260303-1200	67.7200000000
EU	PL	20260303-1300	91.7300000000
EU	PL	20260303-1400	91.7300000000
EU	PL	20260303-1500	102.3300000000
EU	PL	20260303-1600	102.3300000000
EU	PL	20260303-1700	102.3300000000
EU	PL	20260303-1800	102.3300000000
EU	PL	20260303-1900	101.8600000000
EU	PL	20260303-2000	91.7300000000
EU	PL	20260303-2100	91.7300000000
EU	PL	20260303-2200	91.7300000000
EU	PL	20260303-2300	91.7300000000
EU	PT	20260303-0000	67.2200000000
EU	PT	20260303-0100	65.5300000000
EU	PT	20260303-0200	51.9200000000
EU	PT	20260303-0300	51.9500000000
EU	PT	20260303-0400	66.4000000000
EU	PT	20260303-0500	94.9800000000
EU	PT	20260303-0600	101.8600000000
EU	PT	20260303-0700	116.7500000000
EU	PT	20260303-0800	101.8600000000
EU	PT	20260303-0900	67.2200000000
EU	PT	20260303-1000	10.5200000000
EU	PT	20260303-1100	5.3600000000
EU	PT	20260303-1200	5.3600000000
EU	PT	20260303-1300	5.3600000000
EU	PT	20260303-1400	5.3600000000
EU	PT	20260303-1500	9.5000000000
EU	PT	20260303-1600	67.2200000000
EU	PT	20260303-1700	125.0100000000
EU	PT	20260303-1800	172.4000000000
EU	PT	20260303-1900	151.2500000000
EU	PT	20260303-2000	101.8600000000
EU	PT	20260303-2100	101.8600000000
EU	PT	20260303-2200	101.8600000000
EU	PT	20260303-2300	101.8600000000
EU	RO	20260303-0000	102.3300000000
EU	RO	20260303-0100	102.3300000000
EU	RO	20260303-0200	101.8600000000
EU	RO	20260303-0300	102.3300000000
EU	RO	20260303-0400	102.3300000000
EU	RO	20260303-0500	122.2400000000
EU	RO	20260303-0600	153.4700000000
EU	RO	20260303-0700	119.2700000000
EU	RO	20260303-0800	101.8600000000
EU	RO	20260303-0900	67.2200000000
EU	RO	20260303-1000	10.5000000000
EU	RO	20260303-1100	10.5000000000
EU	RO	20260303-1200	9.5000000000
EU	RO	20260303-1300	67.7200000000
EU	RO	20260303-1400	101.8600000000
EU	RO	20260303-1500	122.2400000000
EU	RO	20260303-1600	184.6500000000
EU	RO	20260303-1700	187.6400000000
EU	RO	20260303-1800	186.9700000000
EU	RO	20260303-1900	180.7600000000
EU	RO	20260303-2000	156.5200000000
EU	RO	20260303-2100	122.2400000000
EU	RO	20260303-2200	117.3500000000
EU	RO	20260303-2300	101.8600000000
EU	RS	20260303-0000	102.3300000000
EU	RS	20260303-0100	102.3300000000
EU	RS	20260303-0200	101.8600000000
EU	RS	20260303-0300	102.3300000000
EU	RS	20260303-0400	102.3300000000
EU	RS	20260303-0500	122.2400000000
EU	RS	20260303-0600	153.4700000000
EU	RS	20260303-0700	119.2700000000
EU	RS	20260303-0800	101.8600000000
EU	RS	20260303-0900	67.2200000000
EU	RS	20260303-1000	10.5000000000
EU	RS	20260303-1100	10.5000000000
EU	RS	20260303-1200	9.5000000000
EU	RS	20260303-1300	67.7200000000
EU	RS	20260303-1400	101.8600000000
EU	RS	20260303-1500	122.2400000000
EU	RS	20260303-1600	180.7400000000
EU	RS	20260303-1700	187.6400000000
EU	RS	20260303-1800	186.9700000000
EU	RS	20260303-1900	180.7600000000
EU	RS	20260303-2000	156.5200000000
EU	RS	20260303-2100	122.2400000000
EU	RS	20260303-2200	117.3500000000
EU	RS	20260303-2300	101.8600000000
EU	SE1	20260303-0000	1.0000000000
EU	SE1	20260303-0100	1.0000000000
EU	SE1	20260303-0200	1.0000000000
EU	SE1	20260303-0300	1.0000000000
EU	SE1	20260303-0400	1.0000000000
EU	SE1	20260303-0500	1.0000000000
EU	SE1	20260303-0600	1.0000000000
EU	SE1	20260303-0700	1.0000000000
EU	SE1	20260303-0800	1.0000000000
EU	SE1	20260303-0900	1.0000000000
EU	SE1	20260303-1000	1.0000000000
EU	SE1	20260303-1100	1.0000000000
EU	SE1	20260303-1200	1.0000000000
EU	SE1	20260303-1300	88.3900000000
EU	SE1	20260303-1400	86.2200000000
EU	SE1	20260303-1500	1.0000000000
EU	SE1	20260303-1600	1.0000000000
EU	SE1	20260303-1700	64.3400000000
EU	SE1	20260303-1800	1.0000000000
EU	SE1	20260303-1900	1.0000000000
EU	SE1	20260303-2000	1.0000000000
EU	SE1	20260303-2100	1.0000000000
EU	SE1	20260303-2200	1.0000000000
EU	SE1	20260303-2300	1.0000000000
EU	SE2	20260303-0000	1.0000000000
EU	SE2	20260303-0100	1.0000000000
EU	SE2	20260303-0200	1.0000000000
EU	SE2	20260303-0300	1.0000000000
EU	SE2	20260303-0400	1.0000000000
EU	SE2	20260303-0500	1.0000000000
EU	SE2	20260303-0600	1.0000000000
EU	SE2	20260303-0700	1.0000000000
EU	SE2	20260303-0800	1.0000000000
EU	SE2	20260303-0900	1.0000000000
EU	SE2	20260303-1000	1.0000000000
EU	SE2	20260303-1100	1.0000000000
EU	SE2	20260303-1200	1.0000000000
EU	SE2	20260303-1300	1.0000000000
EU	SE2	20260303-1400	1.0000000000
EU	SE2	20260303-1500	1.0000000000
EU	SE2	20260303-1600	1.0000000000
EU	SE2	20260303-1700	1.0000000000
EU	SE2	20260303-1800	1.0000000000
EU	SE2	20260303-1900	1.0000000000
EU	SE2	20260303-2000	1.0000000000
EU	SE2	20260303-2100	1.0000000000
EU	SE2	20260303-2200	1.0000000000
EU	SE2	20260303-2300	1.0000000000
EU	SE3	20260303-0000	82.5600000000
EU	SE3	20260303-0100	82.5600000000
EU	SE3	20260303-0200	91.6700000000
EU	SE3	20260303-0300	91.6700000000
EU	SE3	20260303-0400	91.6700000000
EU	SE3	20260303-0500	92.1000000000
EU	SE3	20260303-0600	107.2200000000
EU	SE3	20260303-0700	92.8500000000
EU	SE3	20260303-0800	91.6700000000
EU	SE3	20260303-0900	91.4500000000
EU	SE3	20260303-1000	82.5600000000
EU	SE3	20260303-1100	82.5600000000
EU	SE3	20260303-1200	82.5600000000
EU	SE3	20260303-1300	82.5600000000
EU	SE3	20260303-1400	91.6700000000
EU	SE3	20260303-1500	91.6700000000
EU	SE3	20260303-1600	107.2200000000
EU	SE3	20260303-1700	107.2200000000
EU	SE3	20260303-1800	107.2200000000
EU	SE3	20260303-1900	107.2200000000
EU	SE3	20260303-2000	107.2200000000
EU	SE3	20260303-2100	92.1000000000
EU	SE3	20260303-2200	92.1000000000
EU	SE3	20260303-2300	91.6700000000
EU	SE4	20260303-0000	86.9400000000
EU	SE4	20260303-0100	87.8300000000
EU	SE4	20260303-0200	88.5800000000
EU	SE4	20260303-0300	101.8400000000
EU	SE4	20260303-0400	101.8600000000
EU	SE4	20260303-0500	102.3300000000
EU	SE4	20260303-0600	105.6100000000
EU	SE4	20260303-0700	101.8600000000
EU	SE4	20260303-0800	102.3300000000
EU	SE4	20260303-0900	101.8600000000
EU	SE4	20260303-1000	91.7300000000
EU	SE4	20260303-1100	91.7300000000
EU	SE4	20260303-1200	91.6800000000
EU	SE4	20260303-1300	87.8700000000
EU	SE4	20260303-1400	86.6900000000
EU	SE4	20260303-1500	91.9500000000
EU	SE4	20260303-1600	107.2200000000
EU	SE4	20260303-1700	107.2200000000
EU	SE4	20260303-1800	107.2200000000
EU	SE4	20260303-1900	83.8200000000
EU	SE4	20260303-2000	73.7600000000
EU	SE4	20260303-2100	62.3200000000
EU	SE4	20260303-2200	62.0600000000
EU	SE4	20260303-2300	62.0500000000
EU	SI	20260303-0000	13.5200000000
EU	SI	20260303-0100	11.1600000000
EU	SI	20260303-0200	13.2600000000
EU	SI	20260303-0300	47.3900000000
EU	SI	20260303-0400	85.5600000000
EU	SI	20260303-0500	122.2400000000
EU	SI	20260303-0600	101.8600000000
EU	SI	20260303-0700	67.7200000000
EU	SI	20260303-0800	10.5000000000
EU	SI	20260303-0900	5.3900000000
EU	SI	20260303-1000	5.3600000000
EU	SI	20260303-1100	5.3600000000
EU	SI	20260303-1200	5.3900000000
EU	SI	20260303-1300	9.5000000000
EU	SI	20260303-1400	16.3300000000
EU	SI	20260303-1500	67.7200000000
EU	SI	20260303-1600	103.1700000000
EU	SI	20260303-1700	193.0000000000
EU	SI	20260303-1800	170.1700000000
EU	SI	20260303-1900	107.2200000000
EU	SI	20260303-2000	99.2300000000
EU	SI	20260303-2100	75.3400000000
EU	SI	20260303-2200	50.4400000000
EU	SI	20260303-2300	98.7000000000
EU	SK	20260303-0000	87.1200000000
EU	SK	20260303-0100	87.1200000000
EU	SK	20260303-0200	91.6700000000
EU	SK	20260303-0300	91.6700000000
EU	SK	20260303-0400	91.6700000000
EU	SK	20260303-0500	101.8600000000
EU	SK	20260303-0600	102.7000000000
EU	SK	20260303-0700	92.8500000000
EU	SK	20260303-0800	91.6700000000
EU	SK	20260303-0900	91.5600000000
EU	SK	20260303-1000	87.1200000000
EU	SK	20260303-1100	86.9000000000
EU	SK	20260303-1200	86.9000000000
EU	SK	20260303-1300	86.9000000000
EU	SK	20260303-1400	91.6700000000
EU	SK	20260303-1500	91.8900000000
EU	SK	20260303-1600	107.2200000000
EU	SK	20260303-1700	107.2200000000
EU	SK	20260303-1800	107.2200000000
EU	SK	20260303-1900	107.2200000000
EU	SK	20260303-2000	100.5000000000
EU	SK	20260303-2100	91.8900000000
EU	SK	20260303-2200	91.8900000000
EU	SK	20260303-2300	91.6700000000
GR1	GR	20260303-0000	167.9200000000
GR1	GR	20260303-0015	167.4900000000
GR1	GR	20260303-0030	166.9100000000
GR1	GR	20260303-0045	166.4800000000
GR1	GR	20260303-0100	166.0800000000
GR1	GR	20260303-0115	165.6400000000
GR1	GR	20260303-0130	165.2100000000
GR1	GR	20260303-0145	164.9200000000
GR1	GR	20260303-0200	165.6700000000
GR1	GR	20260303-0215	165.6700000000
GR1	GR	20260303-0230	165.6700000000
GR1	GR	20260303-0245	165.9600000000
GR1	GR	20260303-0300	165.2400000000
GR1	GR	20260303-0315	165.8200000000
GR1	GR	20260303-0330	166.8200000000
GR1	GR	20260303-0345	167.9800000000
GR1	GR	20260303-0400	168.4500000000
GR1	GR	20260303-0415	170.4700000000
GR1	GR	20260303-0430	173.2000000000
GR1	GR	20260303-0445	175.9300000000
GR1	GR	20260303-0500	175.2100000000
GR1	GR	20260303-0515	176.2200000000
GR1	GR	20260303-0530	175.0700000000
GR1	GR	20260303-0545	172.3400000000
GR1	GR	20260303-0600	174.2800000000
GR1	GR	20260303-0615	169.3900000000
GR1	GR	20260303-0630	163.9200000000
GR1	GR	20260303-0645	145.2900000000
GR1	GR	20260303-0700	131.6100000000
GR1	GR	20260303-0715	101.8600000000
GR1	GR	20260303-0730	101.8600000000
GR1	GR	20260303-0745	101.8600000000
GR1	GR	20260303-0800	101.8600000000
GR1	GR	20260303-0815	101.8600000000
GR1	GR	20260303-0830	67.2200000000
GR1	GR	20260303-0845	67.2200000000
GR1	GR	20260303-0900	67.2200000000
GR1	GR	20260303-0915	67.2200000000
GR1	GR	20260303-0930	5.3600000000
GR1	GR	20260303-0945	5.3600000000
GR1	GR	20260303-1000	5.3600000000
GR1	GR	20260303-1015	5.3600000000
GR1	GR	20260303-1030	5.3600000000
GR1	GR	20260303-1045	5.3600000000
GR1	GR	20260303-1100	5.3600000000
GR1	GR	20260303-1115	5.3600000000
GR1	GR	20260303-1130	5.3600000000
GR1	GR	20260303-1145	5.3600000000
GR1	GR	20260303-1200	5.3600000000
GR1	GR	20260303-1215	5.3600000000
GR1	GR	20260303-1230	5.3600000000
GR1	GR	20260303-1245	5.3600000000
GR1	GR	20260303-1300	67.2200000000
GR1	GR	20260303-1315	67.2200000000
GR1	GR	20260303-1330	67.2200000000
GR1	GR	20260303-1345	67.7200000000
GR1	GR	20260303-1400	101.8600000000
GR1	GR	20260303-1415	101.8600000000
GR1	GR	20260303-1430	101.8600000000
GR1	GR	20260303-1445	102.3300000000
GR1	GR	20260303-1500	137.4100000000
GR1	GR	20260303-1515	161.8000000000
GR1	GR	20260303-1530	169.0000000000
GR1	GR	20260303-1545	175.4800000000
GR1	GR	20260303-1600	174.8800000000
GR1	GR	20260303-1615	179.0500000000
GR1	GR	20260303-1630	250.0000000000
GR1	GR	20260303-1645	273.5900000000
GR1	GR	20260303-1700	264.7100000000
GR1	GR	20260303-1715	274.2100000000
GR1	GR	20260303-1730	280.7100000000
GR1	GR	20260303-1745	281.8100000000
GR1	GR	20260303-1800	297.7300000000
GR1	GR	20260303-1815	296.5700000000
GR1	GR	20260303-1830	288.6200000000
GR1	GR	20260303-1845	278.6700000000
GR1	GR	20260303-1900	261.2500000000
GR1	GR	20260303-1915	249.2100000000
GR1	GR	20260303-1930	179.2300000000
GR1	GR	20260303-1945	177.3600000000
GR1	GR	20260303-2000	179.6200000000
GR1	GR	20260303-2015	177.6100000000
GR1	GR	20260303-2030	175.7400000000
GR1	GR	20260303-2045	173.7200000000
GR1	GR	20260303-2100	178.3200000000
GR1	GR	20260303-2115	176.4500000000
GR1	GR	20260303-2130	174.5700000000
GR1	GR	20260303-2145	172.8500000000
GR1	GR	20260303-2200	176.8600000000
GR1	GR	20260303-2215	175.2700000000
GR1	GR	20260303-2230	173.4000000000
GR1	GR	20260303-2245	171.3900000000
GR1	GR	20260303-2300	168.6100000000
GR1	GR	20260303-2315	168.3200000000
GR1	GR	20260303-2330	167.8900000000
GR1	GR	20260303-2345	167.0300000000
SEE5	BG	20260303-0000	129.5700000000
SEE5	BG	20260303-0100	127.9400000000
SEE5	BG	20260303-0200	132.2200000000
SEE5	BG	20260303-0300	146.1900000000
SEE5	BG	20260303-0400	155.4900000000
SEE5	BG	20260303-0500	177.6500000000
SEE5	BG	20260303-0600	173.4100000000
SEE5	BG	20260303-0700	121.0200000000
SEE5	BG	20260303-0800	101.8600000000
SEE5	BG	20260303-0900	13.5100000000
SEE5	BG	20260303-1000	12.5000000000
SEE5	BG	20260303-1100	12.5000000000
SEE5	BG	20260303-1200	10.5100000000
SEE5	BG	20260303-1300	67.7200000000
SEE5	BG	20260303-1400	101.8600000000
SEE5	BG	20260303-1500	156.8100000000
SEE5	BG	20260303-1600	337.7000000000
SEE5	BG	20260303-1700	380.7600000000
SEE5	BG	20260303-1800	317.8000000000
SEE5	BG	20260303-1900	180.4100000000
SEE5	BG	20260303-2000	178.1600000000
SEE5	BG	20260303-2100	158.9600000000
SEE5	BG	20260303-2200	150.1900000000
SEE5	BG	20260303-2300	130.1700000000
SEE5	GR	20260303-0000	129.5700000000
SEE5	GR	20260303-0100	127.9400000000
SEE5	GR	20260303-0200	132.2200000000
SEE5	GR	20260303-0300	146.1900000000
SEE5	GR	20260303-0400	155.4900000000
SEE5	GR	20260303-0500	177.6500000000
SEE5	GR	20260303-0600	158.8800000000
SEE5	GR	20260303-0700	101.8600000000
SEE5	GR	20260303-0800	101.8600000000
SEE5	GR	20260303-0900	5.3900000000
SEE5	GR	20260303-1000	5.3600000000
SEE5	GR	20260303-1100	5.3600000000
SEE5	GR	20260303-1200	10.5100000000
SEE5	GR	20260303-1300	67.7200000000
SEE5	GR	20260303-1400	101.8600000000
SEE5	GR	20260303-1500	156.8100000000
SEE5	GR	20260303-1600	181.1300000000
SEE5	GR	20260303-1700	186.3700000000
SEE5	GR	20260303-1800	187.6400000000
SEE5	GR	20260303-1900	180.4100000000
SEE5	GR	20260303-2000	178.1600000000
SEE5	GR	20260303-2100	158.9600000000
SEE5	GR	20260303-2200	150.1900000000
SEE5	GR	20260303-2300	130.1700000000
SEE5	HU	20260303-0000	75.3400000000
SEE5	HU	20260303-0100	67.7200000000
SEE5	HU	20260303-0200	101.8600000000
SEE5	HU	20260303-0300	101.8600000000
SEE5	HU	20260303-0400	101.8600000000
SEE5	HU	20260303-0500	101.8600000000
SEE5	HU	20260303-0600	101.8600000000
SEE5	HU	20260303-0700	101.8600000000
SEE5	HU	20260303-0800	63.0000000000
SEE5	HU	20260303-0900	67.2200000000
SEE5	HU	20260303-1000	67.2200000000
SEE5	HU	20260303-1100	67.2200000000
SEE5	HU	20260303-1200	67.2200000000
SEE5	HU	20260303-1300	67.2200000000
SEE5	HU	20260303-1400	67.2200000000
SEE5	HU	20260303-1500	86.5700000000
SEE5	HU	20260303-1600	101.8600000000
SEE5	HU	20260303-1700	101.8600000000
SEE5	HU	20260303-1800	101.8600000000
SEE5	HU	20260303-1900	101.8600000000
SEE5	HU	20260303-2000	101.8600000000
SEE5	HU	20260303-2100	101.8600000000
SEE5	HU	20260303-2200	77.3000000000
SEE5	HU	20260303-2300	101.8600000000
SEE5	RO	20260303-0000	129.5700000000
SEE5	RO	20260303-0100	127.9400000000
SEE5	RO	20260303-0200	132.2200000000
SEE5	RO	20260303-0300	146.1900000000
SEE5	RO	20260303-0400	155.4900000000
SEE5	RO	20260303-0500	177.6500000000
SEE5	RO	20260303-0600	173.4100000000
SEE5	RO	20260303-0700	121.0200000000
SEE5	RO	20260303-0800	101.8600000000
SEE5	RO	20260303-0900	13.5100000000
SEE5	RO	20260303-1000	12.5000000000
SEE5	RO	20260303-1100	12.5000000000
SEE5	RO	20260303-1200	10.5100000000
SEE5	RO	20260303-1300	67.7200000000
SEE5	RO	20260303-1400	101.8600000000
SEE5	RO	20260303-1500	156.8100000000
SEE5	RO	20260303-1600	337.7000000000
SEE5	RO	20260303-1700	380.7600000000
SEE5	RO	20260303-1800	317.8000000000
SEE5	RO	20260303-1900	180.4100000000
SEE5	RO	20260303-2000	178.1600000000
SEE5	RO	20260303-2100	158.9600000000
SEE5	RO	20260303-2200	150.1900000000
SEE5	RO	20260303-2300	130.1700000000
SEE5	RS	20260303-0000	102.3300000000
SEE5	RS	20260303-0100	102.3300000000
SEE5	RS	20260303-0200	94.9000000000
SEE5	RS	20260303-0300	92.4100000000
SEE5	RS	20260303-0400	102.3300000000
SEE5	RS	20260303-0500	102.3300000000
SEE5	RS	20260303-0600	173.9000000000
SEE5	RS	20260303-0700	185.4200000000
SEE5	RS	20260303-0800	169.8200000000
SEE5	RS	20260303-0900	102.3300000000
SEE5	RS	20260303-1000	102.3300000000
SEE5	RS	20260303-1100	91.1400000000
SEE5	RS	20260303-1200	91.3200000000
SEE5	RS	20260303-1300	102.3300000000
SEE5	RS	20260303-1400	102.3300000000
SEE5	RS	20260303-1500	102.3300000000
SEE5	RS	20260303-1600	168.4100000000
SEE5	RS	20260303-1700	184.9400000000
SEE5	RS	20260303-1800	186.9200000000
SEE5	RS	20260303-1900	187.6400000000
SEE5	RS	20260303-2000	177.4300000000
SEE5	RS	20260303-2100	102.3300000000
SEE5	RS	20260303-2200	102.3300000000
SEE5	RS	20260303-2300	102.3300000000
