day,arm,zone,ts,price
2026-01-01,A_off,FR,20260101-0400,43.33
2026-01-01,A_off,FR,20260101-0800,43.33
2026-01-01,A_off,FR,20260101-1200,23.07
2026-01-01,A_off,FR,20260101-2000,79.16
2026-01-01,A_off,FR,20260101-0700,43.33
2026-01-01,A_off,FR,20260101-1800,79.16
2026-01-01,A_off,FR,20260101-1300,20.37
2026-01-01,A_off,FR,20260101-0000,79.16
2026-01-01,A_off,FR,20260101-0900,33.48
2026-01-01,A_off,FR,20260101-1700,79.16
2026-01-01,A_off,FR,20260101-1500,25.58
2026-01-01,A_off,FR,20260101-2100,79.16
2026-01-01,A_off,FR,20260101-1100,21.73
2026-01-01,B_on,NL,20260101-0300,57.0
2026-01-01,B_on,NL,20260101-0200,79.16
2026-01-01,B_on,NL,20260101-1000,79.16
2026-01-01,B_on,NL,20260101-1400,79.16
2026-01-01,B_on,NL,20260101-0600,79.16
2026-01-01,B_on,NL,20260101-0500,79.16
2026-01-01,B_on,NL,20260101-2300,79.16
2026-01-01,B_on,NL,20260101-2200,79.16
2026-01-01,B_on,NL,20260101-0100,79.16
2026-01-01,B_on,NL,20260101-1900,79.16
2026-01-01,B_on,NL,20260101-1600,79.16
2026-01-01,B_on,NL,20260101-0400,63.0
2026-01-01,B_on,NL,20260101-0800,79.16
2026-01-01,B_on,NL,20260101-1200,79.16
2026-01-01,B_on,NL,20260101-2000,79.16
2026-01-01,B_on,NL,20260101-0700,79.16
2026-01-01,B_on,NL,20260101-1800,79.16
2026-01-01,B_on,NL,20260101-1300,79.16
2026-01-01,B_on,NL,20260101-0000,79.16
2026-01-01,B_on,NL,20260101-0900,79.16
2026-01-01,B_on,NL,20260101-1700,79.16
2026-01-01,B_on,NL,20260101-1500,79.16
2026-01-01,B_on,NL,20260101-2100,79.16
2026-01-01,B_on,NL,20260101-1100,79.16
2026-01-01,B_on,BE,20260101-0300,26.1
2026-01-01,B_on,BE,20260101-0200,41.66
2026-01-01,B_on,BE,20260101-1000,40.08
2026-01-01,B_on,BE,20260101-1400,40.08
2026-01-01,B_on,BE,20260101-0600,36.07
2026-01-01,B_on,BE,20260101-0500,36.07
2026-01-01,B_on,BE,20260101-2300,37.5
2026-01-01,B_on,BE,20260101-2200,36.9
2026-01-01,B_on,BE,20260101-0100,51.46
2026-01-01,B_on,BE,20260101-1900,53.16
2026-01-01,B_on,BE,20260101-1600,53.72
2026-01-01,B_on,BE,20260101-0400,28.8
2026-01-01,B_on,BE,20260101-0800,36.07
2026-01-01,B_on,BE,20260101-1200,40.08
2026-01-01,B_on,BE,20260101-2000,37.5
2026-01-01,B_on,BE,20260101-0700,36.07
2026-01-01,B_on,BE,20260101-1800,55.12
2026-01-01,B_on,BE,20260101-1300,40.08
2026-01-01,B_on,BE,20260101-0000,61.24
2026-01-01,B_on,BE,20260101-0900,36.07
2026-01-01,B_on,BE,20260101-1700,55.12
2026-01-01,B_on,BE,20260101-1500,41.66
2026-01-01,B_on,BE,20260101-2100,37.5
2026-01-01,B_on,BE,20260101-1100,40.08
2026-01-01,B_on,DE_LU,20260101-0300,3.15
2026-01-01,B_on,DE_LU,20260101-0200,4.17
2026-01-01,B_on,DE_LU,20260101-1000,1.0
2026-01-01,B_on,DE_LU,20260101-1400,3.15
2026-01-01,B_on,DE_LU,20260101-0600,3.15
2026-01-01,B_on,DE_LU,20260101-0500,1.0
2026-01-01,B_on,DE_LU,20260101-2300,4.17
2026-01-01,B_on,DE_LU,20260101-2200,4.17
2026-01-01,B_on,DE_LU,20260101-0100,27.49
2026-01-01,B_on,DE_LU,20260101-1900,43.33
2026-01-01,B_on,DE_LU,20260101-1600,43.33
2026-01-01,B_on,DE_LU,20260101-0400,2.85
2026-01-01,B_on,DE_LU,20260101-0800,3.75
2026-01-01,B_on,DE_LU,20260101-1200,1.0
2026-01-01,B_on,DE_LU,20260101-2000,16.46
2026-01-01,B_on,DE_LU,20260101-0700,4.17
2026-01-01,B_on,DE_LU,20260101-1800,52.75
2026-01-01,B_on,DE_LU,20260101-1300,1.0
2026-01-01,B_on,DE_LU,20260101-0000,56.22
2026-01-01,B_on,DE_LU,20260101-0900,1.0
2026-01-01,B_on,DE_LU,20260101-1700,52.75
2026-01-01,B_on,DE_LU,20260101-1500,14.93
2026-01-01,B_on,DE_LU,20260101-2100,14.93
2026-01-01,B_on,DE_LU,20260101-1100,1.0
2026-01-01,B_on,DK1,20260101-0300,3.15
2026-01-01,B_on,DK1,20260101-0200,4.17
2026-01-01,B_on,DK1,20260101-1000,1.0
2026-01-01,B_on,DK1,20260101-1400,3.15
2026-01-01,B_on,DK1,20260101-0600,3.15
2026-01-01,B_on,DK1,20260101-0500,1.0
2026-01-01,B_on,DK1,20260101-2300,4.17
2026-01-01,B_on,DK1,20260101-2200,14.93
2026-01-01,B_on,DK1,20260101-0100,27.49
2026-01-01,B_on,DK1,20260101-1900,43.33
2026-01-01,B_on,DK1,20260101-1600,43.33
2026-01-01,B_on,DK1,20260101-0400,2.85
2026-01-01,B_on,DK1,20260101-0800,3.75
2026-01-01,B_on,DK1,20260101-1200,1.0
2026-01-01,B_on,DK1,20260101-2000,16.46
2026-01-01,B_on,DK1,20260101-0700,4.17
2026-01-01,B_on,DK1,20260101-1800,52.75
2026-01-01,B_on,DK1,20260101-1300,1.0
2026-01-01,B_on,DK1,20260101-0000,56.22
2026-01-01,B_on,DK1,20260101-0900,1.0
2026-01-01,B_on,DK1,20260101-1700,52.75
2026-01-01,B_on,DK1,20260101-1500,14.93
2026-01-01,B_on,DK1,20260101-2100,14.93
2026-01-01,B_on,DK1,20260101-1100,1.0
2026-01-01,B_on,NO2,20260101-0300,18.2
2026-01-01,B_on,NO2,20260101-0200,27.09
2026-01-01,B_on,NO2,20260101-1000,25.02
2026-01-01,B_on,NO2,20260101-1400,25.02
2026-01-01,B_on,NO2,20260101-0600,25.02
2026-01-01,B_on,NO2,20260101-0500,25.02
2026-01-01,B_on,NO2,20260101-2300,27.09
2026-01-01,B_on,NO2,20260101-2200,26.23
2026-01-01,B_on,NO2,20260101-0100,39.92
2026-01-01,B_on,NO2,20260101-1900,49.9
2026-01-01,B_on,NO2,20260101-1600,50.71
2026-01-01,B_on,NO2,20260101-0400,20.04
2026-01-01,B_on,NO2,20260101-0800,25.02
2026-01-01,B_on,NO2,20260101-1200,25.02
2026-01-01,B_on,NO2,20260101-2000,27.09
2026-01-01,B_on,NO2,20260101-0700,25.02
2026-01-01,B_on,NO2,20260101-1800,52.75
2026-01-01,B_on,NO2,20260101-1300,25.02
2026-01-01,B_on,NO2,20260101-0000,52.75
2026-01-01,B_on,NO2,20260101-0900,25.02
2026-01-01,B_on,NO2,20260101-1700,52.75
2026-01-01,B_on,NO2,20260101-1500,27.09
2026-01-01,B_on,NO2,20260101-2100,27.09
2026-01-01,B_on,NO2,20260101-1100,25.02
2026-01-01,B_on,FR,20260101-0300,52.59
2026-01-01,B_on,FR,20260101-0200,63.37
2026-01-01,B_on,FR,20260101-1000,22.79
2026-01-01,B_on,FR,20260101-1400,23.75
2026-01-01,B_on,FR,20260101-0600,68.04
2026-01-01,B_on,FR,20260101-0500,51.92
2026-01-01,B_on,FR,20260101-2300,79.16
2026-01-01,B_on,FR,20260101-2200,79.16
2026-01-01,B_on,FR,20260101-0100,250.0
2026-01-01,B_on,FR,20260101-1900,79.16
2026-01-01,B_on,FR,20260101-1600,45.83
2026-01-01,B_on,FR,20260101-0400,43.33
2026-01-01,B_on,FR,20260101-0800,43.33
2026-01-01,B_on,FR,20260101-1200,23.69
2026-01-01,B_on,FR,20260101-2000,79.16
2026-01-01,B_on,FR,20260101-0700,43.33
2026-01-01,B_on,FR,20260101-1800,79.16
2026-01-01,B_on,FR,20260101-1300,20.37
2026-01-01,B_on,FR,20260101-0000,79.16
2026-01-01,B_on,FR,20260101-0900,33.48
2026-01-01,B_on,FR,20260101-1700,79.16
2026-01-01,B_on,FR,20260101-1500,25.58
2026-01-01,B_on,FR,20260101-2100,79.16
2026-01-01,B_on,FR,20260101-1100,21.73
2025-07-01,A_off,NL,20250701-1500,82.05
2025-07-01,A_off,NL,20250701-1400,81.85
2025-07-01,A_off,NL,20250701-1000,51.71
2025-07-01,A_off,NL,20250701-0700,81.85
2025-07-01,A_off,NL,20250701-0800,81.85
2025-07-01,A_off,NL,20250701-1700,91.82
2025-07-01,A_off,NL,20250701-0300,86.16
2025-07-01,A_off,NL,20250701-1900,103.2
2025-07-01,A_off,NL,20250701-2200,91.82
2025-07-01,A_off,NL,20250701-1100,52.35
2025-07-01,A_off,NL,20250701-0200,81.85
2025-07-01,A_off,NL,20250701-2000,102.46
2025-07-01,A_off,NL,20250701-2300,86.07
2025-07-01,A_off,NL,20250701-1800,103.2
2025-07-01,A_off,NL,20250701-0900,81.85
2025-07-01,A_off,NL,20250701-0400,91.82
2025-07-01,A_off,NL,20250701-0100,81.85
2025-07-01,A_off,NL,20250701-2100,101.17
2025-07-01,A_off,NL,20250701-0600,91.82
2025-07-01,A_off,NL,20250701-0500,91.82
2025-07-01,A_off,NL,20250701-0000,81.85
2025-07-01,A_off,NL,20250701-1200,52.68
2025-07-01,A_off,NL,20250701-1600,95.51
2025-07-01,A_off,NL,20250701-1300,59.58
2025-07-01,A_off,BE,20250701-1500,78.63
2025-07-01,A_off,BE,20250701-1400,65.19
2025-07-01,A_off,BE,20250701-1000,47.02
2025-07-01,A_off,BE,20250701-0700,81.85
2025-07-01,A_off,BE,20250701-0800,67.39
2025-07-01,A_off,BE,20250701-1700,86.16
2025-07-01,A_off,BE,20250701-0300,81.85
2025-07-01,A_off,BE,20250701-1900,111.78
2025-07-01,A_off,BE,20250701-2200,86.16
2025-07-01,A_off,BE,20250701-1100,47.02
2025-07-01,A_off,BE,20250701-0200,81.85
2025-07-01,A_off,BE,20250701-2000,103.2
2025-07-01,A_off,BE,20250701-2300,81.85
2025-07-01,A_off,BE,20250701-1800,113.4
2025-07-01,A_off,BE,20250701-0900,60.34
2025-07-01,A_off,BE,20250701-0400,86.16
2025-07-01,A_off,BE,20250701-0100,81.85
2025-07-01,A_off,BE,20250701-2100,103.2
2025-07-01,A_off,BE,20250701-0600,85.5
2025-07-01,A_off,BE,20250701-0500,91.82
2025-07-01,A_off,BE,20250701-0000,81.85
2025-07-01,A_off,BE,20250701-1200,47.02
2025-07-01,A_off,BE,20250701-1600,82.64
2025-07-01,A_off,BE,20250701-1300,50.99
2025-07-01,A_off,DE_LU,20250701-1500,82.05
2025-07-01,A_off,DE_LU,20250701-1400,74.73
2025-07-01,A_off,DE_LU,20250701-1000,51.71
2025-07-01,A_off,DE_LU,20250701-0700,81.85
2025-07-01,A_off,DE_LU,20250701-0800,66.66
2025-07-01,A_off,DE_LU,20250701-1700,123.85
2025-07-01,A_off,DE_LU,20250701-0300,91.82
2025-07-01,A_off,DE_LU,20250701-1900,132.95
2025-07-01,A_off,DE_LU,20250701-2200,91.82
2025-07-01,A_off,DE_LU,20250701-1100,52.35
2025-07-01,A_off,DE_LU,20250701-0200,81.85
2025-07-01,A_off,DE_LU,20250701-2000,102.46
2025-07-01,A_off,DE_LU,20250701-2300,86.07
2025-07-01,A_off,DE_LU,20250701-1800,144.75
2025-07-01,A_off,DE_LU,20250701-0900,57.0
2025-07-01,A_off,DE_LU,20250701-0400,91.82
2025-07-01,A_off,DE_LU,20250701-0100,81.85
2025-07-01,A_off,DE_LU,20250701-2100,101.17
2025-07-01,A_off,DE_LU,20250701-0600,91.82
2025-07-01,A_off,DE_LU,20250701-0500,91.82
2025-07-01,A_off,DE_LU,20250701-0000,81.85
2025-07-01,A_off,DE_LU,20250701-1200,52.68
2025-07-01,A_off,DE_LU,20250701-1600,95.51
2025-07-01,A_off,DE_LU,20250701-1300,59.58
2025-07-01,A_off,DK1,20250701-1500,82.05
2025-07-01,A_off,DK1,20250701-1400,74.73
2025-07-01,A_off,DK1,20250701-1000,51.71
2025-07-01,A_off,DK1,20250701-0700,81.85
2025-07-01,A_off,DK1,20250701-0800,66.66
2025-07-01,A_off,DK1,20250701-1700,104.67
2025-07-01,A_off,DK1,20250701-0300,90.68
2025-07-01,A_off,DK1,20250701-1900,109.9
2025-07-01,A_off,DK1,20250701-2200,91.82
2025-07-01,A_off,DK1,20250701-1100,52.35
2025-07-01,A_off,DK1,20250701-0200,81.85
2025-07-01,A_off,DK1,20250701-2000,102.46
2025-07-01,A_off,DK1,20250701-2300,86.07
2025-07-01,A_off,DK1,20250701-1800,104.67
2025-07-01,A_off,DK1,20250701-0900,57.0
2025-07-01,A_off,DK1,20250701-0400,91.82
2025-07-01,A_off,DK1,20250701-0100,81.85
2025-07-01,A_off,DK1,20250701-2100,101.17
2025-07-01,A_off,DK1,20250701-0600,91.82
2025-07-01,A_off,DK1,20250701-0500,91.82
2025-07-01,A_off,DK1,20250701-0000,81.85
2025-07-01,A_off,DK1,20250701-1200,52.68
2025-07-01,A_off,DK1,20250701-1600,95.51
2025-07-01,A_off,DK1,20250701-1300,59.58
2025-07-01,A_off,NO2,20250701-1500,86.07
2025-07-01,A_off,NO2,20250701-1400,71.33
2025-07-01,A_off,NO2,20250701-1000,54.95
2025-07-01,A_off,NO2,20250701-0700,86.07
2025-07-01,A_off,NO2,20250701-0800,67.76
2025-07-01,A_off,NO2,20250701-1700,86.16
2025-07-01,A_off,NO2,20250701-0300,86.16
2025-07-01,A_off,NO2,20250701-1900,86.16
2025-07-01,A_off,NO2,20250701-2200,86.16
2025-07-01,A_off,NO2,20250701-1100,54.95
2025-07-01,A_off,NO2,20250701-0200,81.85
2025-07-01,A_off,NO2,20250701-2000,86.16
2025-07-01,A_off,NO2,20250701-2300,86.07
2025-07-01,A_off,NO2,20250701-1800,86.16
2025-07-01,A_off,NO2,20250701-0900,62.91
2025-07-01,A_off,NO2,20250701-0400,86.16
2025-07-01,A_off,NO2,20250701-0100,81.85
2025-07-01,A_off,NO2,20250701-2100,86.16
2025-07-01,A_off,NO2,20250701-0600,86.16
2025-07-01,A_off,NO2,20250701-0500,86.16
2025-07-01,A_off,NO2,20250701-0000,81.85
2025-07-01,A_off,NO2,20250701-1200,54.95
2025-07-01,A_off,NO2,20250701-1600,86.16
2025-07-01,A_off,NO2,20250701-1300,59.58
2025-07-01,A_off,FR,20250701-1500,81.85
2025-07-01,A_off,FR,20250701-1400,74.73
2025-07-01,A_off,FR,20250701-1000,51.71
2025-07-01,A_off,FR,20250701-0700,81.85
2025-07-01,A_off,FR,20250701-0800,66.66
2025-07-01,A_off,FR,20250701-1700,123.85
2025-07-01,A_off,FR,20250701-0300,70.51
2025-07-01,A_off,FR,20250701-1900,145.08
2025-07-01,A_off,FR,20250701-2200,91.82
2025-07-01,A_off,FR,20250701-1100,52.35
2025-07-01,A_off,FR,20250701-0200,66.99
2025-07-01,A_off,FR,20250701-2000,144.04
2025-07-01,A_off,FR,20250701-2300,68.51
2025-07-01,A_off,FR,20250701-1800,150.78
2025-07-01,A_off,FR,20250701-0900,57.0
2025-07-01,A_off,FR,20250701-0400,81.85
2025-07-01,A_off,FR,20250701-0100,67.65
2025-07-01,A_off,FR,20250701-2100,122.47
2025-07-01,A_off,FR,20250701-0600,91.82
2025-07-01,A_off,FR,20250701-0500,91.82
2025-07-01,A_off,FR,20250701-0000,81.85
2025-07-01,A_off,FR,20250701-1200,52.68
2025-07-01,A_off,FR,20250701-1600,95.51
2025-07-01,A_off,FR,20250701-1300,59.58
2025-07-01,B_on,NL,20250701-1500,82.05
2025-07-01,B_on,NL,20250701-1400,81.85
2025-07-01,B_on,NL,20250701-1000,51.71
2025-07-01,B_on,NL,20250701-0700,81.85
2025-07-01,B_on,NL,20250701-0800,81.85
2025-07-01,B_on,NL,20250701-1700,91.82
2025-07-01,B_on,NL,20250701-0300,91.82
2025-07-01,B_on,NL,20250701-1900,103.2
2025-07-01,B_on,NL,20250701-2200,91.82
2025-07-01,B_on,NL,20250701-1100,51.7
2025-07-01,B_on,NL,20250701-0200,86.07
2025-07-01,B_on,NL,20250701-2000,102.46
2025-07-01,B_on,NL,20250701-2300,91.82
2025-07-01,B_on,NL,20250701-1800,103.2
2025-07-01,B_on,NL,20250701-0900,81.85
2025-07-01,B_on,NL,20250701-0400,91.82
2025-07-01,B_on,NL,20250701-0100,86.07
2025-07-01,B_on,NL,20250701-2100,101.32
2025-07-01,B_on,NL,20250701-0600,91.82
2025-07-01,B_on,NL,20250701-0500,91.82
2025-07-01,B_on,NL,20250701-0000,81.85
2025-07-01,B_on,NL,20250701-1200,52.68
2025-07-01,B_on,NL,20250701-1600,95.51
2025-07-01,B_on,NL,20250701-1300,59.58
2025-07-01,B_on,BE,20250701-1500,78.63
2025-07-01,B_on,BE,20250701-1400,65.19
2025-07-01,B_on,BE,20250701-1000,47.02
2025-07-01,B_on,BE,20250701-0700,81.85
2025-07-01,B_on,BE,20250701-0800,67.39
2025-07-01,B_on,BE,20250701-1700,86.16
2025-07-01,B_on,BE,20250701-0300,82.64
2025-07-01,B_on,BE,20250701-1900,111.78
2025-07-01,B_on,BE,20250701-2200,86.16
2025-07-01,B_on,BE,20250701-1100,47.02
2025-07-01,B_on,BE,20250701-0200,81.85
2025-07-01,B_on,BE,20250701-2000,103.2
2025-07-01,B_on,BE,20250701-2300,82.64
2025-07-01,B_on,BE,20250701-1800,113.4
2025-07-01,B_on,BE,20250701-0900,60.34
2025-07-01,B_on,BE,20250701-0400,86.16
2025-07-01,B_on,BE,20250701-0100,81.85
2025-07-01,B_on,BE,20250701-2100,103.2
2025-07-01,B_on,BE,20250701-0600,85.5
2025-07-01,B_on,BE,20250701-0500,91.82
2025-07-01,B_on,BE,20250701-0000,81.85
2025-07-01,B_on,BE,20250701-1200,47.02
2025-07-01,B_on,BE,20250701-1600,82.64
2025-07-01,B_on,BE,20250701-1300,50.99
2025-07-01,B_on,DE_LU,20250701-1500,82.05
2025-07-01,B_on,DE_LU,20250701-1400,74.73
2025-07-01,B_on,DE_LU,20250701-1000,51.71
2025-07-01,B_on,DE_LU,20250701-0700,81.85
2025-07-01,B_on,DE_LU,20250701-0800,66.66
2025-07-01,B_on,DE_LU,20250701-1700,123.85
2025-07-01,B_on,DE_LU,20250701-0300,91.82
2025-07-01,B_on,DE_LU,20250701-1900,132.95
2025-07-01,B_on,DE_LU,20250701-2200,91.82
2025-07-01,B_on,DE_LU,20250701-1100,51.7
2025-07-01,B_on,DE_LU,20250701-0200,86.07
2025-07-01,B_on,DE_LU,20250701-2000,102.46
2025-07-01,B_on,DE_LU,20250701-2300,91.82
2025-07-01,B_on,DE_LU,20250701-1800,144.75
2025-07-01,B_on,DE_LU,20250701-0900,57.0
2025-07-01,B_on,DE_LU,20250701-0400,91.82
2025-07-01,B_on,DE_LU,20250701-0100,86.07
2025-07-01,B_on,DE_LU,20250701-2100,101.32
2025-07-01,B_on,DE_LU,20250701-0600,91.82
2025-07-01,B_on,DE_LU,20250701-0500,91.82
2025-07-01,B_on,DE_LU,20250701-0000,81.85
2025-07-01,B_on,DE_LU,20250701-1200,52.68
2025-07-01,B_on,DE_LU,20250701-1600,95.51
2025-07-01,B_on,DE_LU,20250701-1300,59.58
2025-07-01,B_on,DK1,20250701-1500,82.05
2025-07-01,B_on,DK1,20250701-1400,74.73
2025-07-01,B_on,DK1,20250701-1000,51.71
2025-07-01,B_on,DK1,20250701-0700,81.85
2025-07-01,B_on,DK1,20250701-0800,66.66
2025-07-01,B_on,DK1,20250701-1700,104.67
2025-07-01,B_on,DK1,20250701-0300,91.82
2025-07-01,B_on,DK1,20250701-1900,109.9
2025-07-01,B_on,DK1,20250701-2200,91.82
2025-07-01,B_on,DK1,20250701-1100,51.7
2025-07-01,B_on,DK1,20250701-0200,86.07
2025-07-01,B_on,DK1,20250701-2000,102.46
2025-07-01,B_on,DK1,20250701-2300,91.82
2025-07-01,B_on,DK1,20250701-1800,104.67
2025-07-01,B_on,DK1,20250701-0900,57.0
2025-07-01,B_on,DK1,20250701-0400,91.82
2025-07-01,B_on,DK1,20250701-0100,86.07
2025-07-01,B_on,DK1,20250701-2100,101.32
2025-07-01,B_on,DK1,20250701-0600,91.82
2025-07-01,B_on,DK1,20250701-0500,91.82
2025-07-01,B_on,DK1,20250701-0000,81.85
2025-07-01,B_on,DK1,20250701-1200,52.68
2025-07-01,B_on,DK1,20250701-1600,95.51
2025-07-01,B_on,DK1,20250701-1300,59.58
2025-07-01,B_on,NO2,20250701-1500,86.07
2025-07-01,B_on,NO2,20250701-1400,71.33
2025-07-01,B_on,NO2,20250701-1000,54.95
2025-07-01,B_on,NO2,20250701-0700,86.07
2025-07-01,B_on,NO2,20250701-0800,67.76
2025-07-01,B_on,NO2,20250701-1700,86.16
2025-07-01,B_on,NO2,20250701-0300,86.16
2025-07-01,B_on,NO2,20250701-1900,86.16
2025-07-01,B_on,NO2,20250701-2200,86.16
2025-07-01,B_on,NO2,20250701-1100,54.95
2025-07-01,B_on,NO2,20250701-0200,86.07
2025-07-01,B_on,NO2,20250701-2000,86.16
2025-07-01,B_on,NO2,20250701-2300,86.16
2025-07-01,B_on,NO2,20250701-1800,86.16
2025-07-01,B_on,NO2,20250701-0900,62.91
2025-07-01,B_on,NO2,20250701-0400,86.16
2025-07-01,B_on,NO2,20250701-0100,86.07
2025-07-01,B_on,NO2,20250701-2100,86.16
2025-07-01,B_on,NO2,20250701-0600,86.16
2025-07-01,B_on,NO2,20250701-0500,86.16
2025-07-01,B_on,NO2,20250701-0000,81.85
2025-07-01,B_on,NO2,20250701-1200,54.95
2025-07-01,B_on,NO2,20250701-1600,86.16
2025-07-01,B_on,NO2,20250701-1300,59.58
2025-07-01,B_on,FR,20250701-1500,81.85
2025-07-01,B_on,FR,20250701-1400,74.73
2025-07-01,B_on,FR,20250701-1000,51.71
2025-07-01,B_on,FR,20250701-0700,81.85
2025-07-01,B_on,FR,20250701-0800,66.66
2025-07-01,B_on,FR,20250701-1700,123.85
2025-07-01,B_on,FR,20250701-0300,70.51
2025-07-01,B_on,FR,20250701-1900,145.08
2025-07-01,B_on,FR,20250701-2200,91.82
2025-07-01,B_on,FR,20250701-1100,51.7
2025-07-01,B_on,FR,20250701-0200,66.99
2025-07-01,B_on,FR,20250701-2000,144.04
2025-07-01,B_on,FR,20250701-2300,71.86
2025-07-01,B_on,FR,20250701-1800,150.78
2025-07-01,B_on,FR,20250701-0900,57.0
2025-07-01,B_on,FR,20250701-0400,81.85
2025-07-01,B_on,FR,20250701-0100,67.65
2025-07-01,B_on,FR,20250701-2100,122.47
2025-07-01,B_on,FR,20250701-0600,91.82
2025-07-01,B_on,FR,20250701-0500,91.82
2025-07-01,B_on,FR,20250701-0000,81.85
2025-07-01,B_on,FR,20250701-1200,52.68
2025-07-01,B_on,FR,20250701-1600,95.51
2025-07-01,B_on,FR,20250701-1300,59.58
2026-01-15,A_off,NL,20260115-1200,109.22
2026-01-15,A_off,NL,20260115-1300,109.22
2026-01-15,A_off,NL,20260115-1600,109.22
2026-01-15,A_off,NL,20260115-1500,109.22
2026-01-15,A_off,NL,20260115-0800,109.22
2026-01-15,A_off,NL,20260115-0200,87.08
2026-01-15,A_off,NL,20260115-1700,109.22
2026-01-15,A_off,NL,20260115-0700,91.66
2026-01-15,A_off,NL,20260115-1100,109.22
2026-01-15,A_off,NL,20260115-2000,100.77
2026-01-15,A_off,NL,20260115-0600,87.08
2026-01-15,A_off,NL,20260115-1900,106.99
2026-01-15,A_off,NL,20260115-0400,87.08
2026-01-15,A_off,NL,20260115-0000,87.08
2026-01-15,A_off,NL,20260115-1400,109.22
2026-01-15,A_off,NL,20260115-2300,87.08
2026-01-15,A_off,NL,20260115-0300,87.08
2026-01-15,A_off,NL,20260115-1000,109.22
2026-01-15,A_off,NL,20260115-1800,109.22
2026-01-15,A_off,NL,20260115-0100,87.08
2026-01-15,A_off,NL,20260115-2100,96.81
2026-01-15,A_off,NL,20260115-2200,87.08
2026-01-15,A_off,NL,20260115-0900,109.22
2026-01-15,A_off,NL,20260115-0500,87.08
2026-01-15,A_off,BE,20260115-1200,91.66
2026-01-15,A_off,BE,20260115-1300,117.92
2026-01-15,A_off,BE,20260115-1600,144.38
2026-01-15,A_off,BE,20260115-1500,143.29
2026-01-15,A_off,BE,20260115-0800,117.92
2026-01-15,A_off,BE,20260115-0200,86.21
2026-01-15,A_off,BE,20260115-1700,135.44
2026-01-15,A_off,BE,20260115-0700,106.85
2026-01-15,A_off,BE,20260115-1100,91.66
2026-01-15,A_off,BE,20260115-2000,87.08
2026-01-15,A_off,BE,20260115-0600,91.66
2026-01-15,A_off,BE,20260115-1900,91.66
2026-01-15,A_off,BE,20260115-0400,87.08
2026-01-15,A_off,BE,20260115-0000,87.08
2026-01-15,A_off,BE,20260115-1400,130.23
2026-01-15,A_off,BE,20260115-2300,67.54
2026-01-15,A_off,BE,20260115-0300,86.21
2026-01-15,A_off,BE,20260115-1000,91.66
2026-01-15,A_off,BE,20260115-1800,91.66
2026-01-15,A_off,BE,20260115-0100,87.08
2026-01-15,A_off,BE,20260115-2100,87.08
2026-01-15,A_off,BE,20260115-2200,78.37
2026-01-15,A_off,BE,20260115-0900,117.33
2026-01-15,A_off,BE,20260115-0500,91.66
2026-01-15,A_off,DE_LU,20260115-1200,126.07
2026-01-15,A_off,DE_LU,20260115-1300,126.62
2026-01-15,A_off,DE_LU,20260115-1600,179.53
2026-01-15,A_off,DE_LU,20260115-1500,177.36
2026-01-15,A_off,DE_LU,20260115-0800,126.62
2026-01-15,A_off,DE_LU,20260115-0200,104.49
2026-01-15,A_off,DE_LU,20260115-1700,161.65
2026-01-15,A_off,DE_LU,20260115-0700,126.62
2026-01-15,A_off,DE_LU,20260115-1100,116.92
2026-01-15,A_off,DE_LU,20260115-2000,109.22
2026-01-15,A_off,DE_LU,20260115-0600,126.62
2026-01-15,A_off,DE_LU,20260115-1900,120.47
2026-01-15,A_off,DE_LU,20260115-0400,105.47
2026-01-15,A_off,DE_LU,20260115-0000,109.22
2026-01-15,A_off,DE_LU,20260115-1400,151.24
2026-01-15,A_off,DE_LU,20260115-2300,71.35
2026-01-15,A_off,DE_LU,20260115-0300,104.49
2026-01-15,A_off,DE_LU,20260115-1000,118.72
2026-01-15,A_off,DE_LU,20260115-1800,126.62
2026-01-15,A_off,DE_LU,20260115-0100,104.49
2026-01-15,A_off,DE_LU,20260115-2100,96.81
2026-01-15,A_off,DE_LU,20260115-2200,87.08
2026-01-15,A_off,DE_LU,20260115-0900,125.44
2026-01-15,A_off,DE_LU,20260115-0500,116.76
2026-01-15,A_off,DK1,20260115-1200,126.07
2026-01-15,A_off,DK1,20260115-1300,126.62
2026-01-15,A_off,DK1,20260115-1600,164.99
2026-01-15,A_off,DK1,20260115-1500,128.06
2026-01-15,A_off,DK1,20260115-0800,111.36
2026-01-15,A_off,DK1,20260115-0200,104.49
2026-01-15,A_off,DK1,20260115-1700,161.65
2026-01-15,A_off,DK1,20260115-0700,109.22
2026-01-15,A_off,DK1,20260115-1100,116.92
2026-01-15,A_off,DK1,20260115-2000,109.22
2026-01-15,A_off,DK1,20260115-0600,111.36
2026-01-15,A_off,DK1,20260115-1900,120.47
2026-01-15,A_off,DK1,20260115-0400,105.47
2026-01-15,A_off,DK1,20260115-0000,109.22
2026-01-15,A_off,DK1,20260115-1400,127.3
2026-01-15,A_off,DK1,20260115-2300,71.35
2026-01-15,A_off,DK1,20260115-0300,104.49
2026-01-15,A_off,DK1,20260115-1000,116.92
2026-01-15,A_off,DK1,20260115-1800,126.62
2026-01-15,A_off,DK1,20260115-0100,104.49
2026-01-15,A_off,DK1,20260115-2100,96.81
2026-01-15,A_off,DK1,20260115-2200,87.08
2026-01-15,A_off,DK1,20260115-0900,116.92
2026-01-15,A_off,DK1,20260115-0500,111.36
