zone,ts,price
NO3,20250225-0100,85.45
NO3,20250225-0000,85.45
NO3,20250225-0200,85.45
NO3,20250225-1200,95.49
NO3,20250225-0500,95.49
NO3,20250225-2000,106.65
NO3,20250225-1500,113.4
NO3,20250225-0600,106.65
NO3,20250225-1800,113.4
NO3,20250225-0300,94.02
NO3,20250225-1900,109.88
NO3,20250225-0800,102.74
NO3,20250225-1600,113.4
NO3,20250225-0400,95.07
NO3,20250225-2100,99.36
NO1,20250225-1300,101.01
NO1,20250225-1000,95.49
NO1,20250225-2300,95.49
NO1,20250225-1700,113.4
NO1,20250225-0700,106.71
NO1,20250225-2200,96.96
NO1,20250225-1100,95.49
NO1,20250225-0900,96.96
NO1,20250225-1400,106.02
NO1,20250225-0100,85.45
NO1,20250225-0000,85.45
NO1,20250225-0200,85.45
NO1,20250225-1200,95.49
NO1,20250225-0500,95.49
NO1,20250225-2000,106.65
NO1,20250225-1500,113.4
NO1,20250225-0600,106.65
NO1,20250225-1800,113.4
NO1,20250225-0300,94.02
NO1,20250225-1900,109.88
NO1,20250225-0800,102.74
NO1,20250225-1600,113.4
NO1,20250225-0400,95.07
NO1,20250225-2100,99.36
DE_LU,20250225-1300,119.99
DE_LU,20250225-1000,107.73
DE_LU,20250225-2300,107.73
DE_LU,20250225-1700,197.37
DE_LU,20250225-0700,129.41
DE_LU,20250225-2200,107.73
DE_LU,20250225-1100,113.4
DE_LU,20250225-0900,113.4
DE_LU,20250225-1400,131.12
DE_LU,20250225-0100,94.94
DE_LU,20250225-0000,94.94
DE_LU,20250225-0200,94.94
DE_LU,20250225-1200,113.4
DE_LU,20250225-0500,107.73
DE_LU,20250225-2000,129.27
DE_LU,20250225-1500,168.53
DE_LU,20250225-0600,129.27
DE_LU,20250225-1800,180.77
DE_LU,20250225-0300,105.01
DE_LU,20250225-1900,136.45
DE_LU,20250225-0800,120.58
DE_LU,20250225-1600,192.08
DE_LU,20250225-0400,106.79
DE_LU,20250225-2100,113.06
SK,20250225-1300,112.23
SK,20250225-1000,106.1
SK,20250225-2300,106.1
SK,20250225-1700,152.55
SK,20250225-0700,118.57
SK,20250225-2200,107.73
SK,20250225-1100,106.1
SK,20250225-0900,107.73
SK,20250225-1400,117.8
SK,20250225-0100,94.94
SK,20250225-0000,94.94
SK,20250225-0200,94.94
SK,20250225-1200,106.1
SK,20250225-0500,106.1
SK,20250225-2000,118.5
SK,20250225-1500,137.4
SK,20250225-0600,118.5
SK,20250225-1800,144.25
SK,20250225-0300,104.47
SK,20250225-1900,122.09
SK,20250225-0800,114.16
SK,20250225-1600,149.9
SK,20250225-0400,105.63
SK,20250225-2100,110.4
EE,20250225-1300,92.01
EE,20250225-1000,62.34
EE,20250225-2300,83.28
EE,20250225-1700,113.4
EE,20250225-0700,99.16
EE,20250225-2200,99.14
EE,20250225-1100,61.08
EE,20250225-0900,72.3
EE,20250225-1400,104.62
EE,20250225-0100,78.34
EE,20250225-0000,73.4
EE,20250225-0200,78.34
EE,20250225-1200,72.3
EE,20250225-0500,94.94
EE,20250225-2000,106.79
EE,20250225-1500,113.4
EE,20250225-0600,108.97
EE,20250225-1800,107.73
EE,20250225-0300,82.13
EE,20250225-1900,107.73
EE,20250225-0800,89.18
EE,20250225-1600,113.4
EE,20250225-0400,75.34
EE,20250225-2100,94.94
SE4,20250225-1300,92.01
SE4,20250225-1000,62.34
SE4,20250225-2300,83.43
SE4,20250225-1700,113.4
SE4,20250225-0700,99.16
SE4,20250225-2200,113.4
SE4,20250225-1100,61.08
SE4,20250225-0900,72.3
SE4,20250225-1400,104.62
SE4,20250225-0100,78.34
SE4,20250225-0000,65.64
SE4,20250225-0200,78.34
SE4,20250225-1200,72.3
SE4,20250225-0500,90.53
SE4,20250225-2000,105.05
SE4,20250225-1500,113.4
SE4,20250225-0600,108.97
SE4,20250225-1800,113.4
SE4,20250225-0300,82.13
SE4,20250225-1900,112.37
SE4,20250225-0800,89.18
SE4,20250225-1600,113.4
SE4,20250225-0400,71.06
SE4,20250225-2100,92.65
SI,20250326-0700,80.85
SI,20250326-0100,95.06
SI,20250326-0000,68.67
SI,20250326-0500,97.03
SI,20250326-1900,103.24
SI,20250326-2300,78.72
SI,20250326-1100,68.67
SI,20250326-1000,68.67
SI,20250326-0600,97.03
SI,20250326-2000,103.24
SI,20250326-1800,145.53
SI,20250326-0300,95.06
SI,20250326-2200,77.57
SI,20250326-0400,95.06
SI,20250326-1500,95.06
SI,20250326-1400,97.03
SI,20250326-1700,118.79
SI,20250326-0800,78.0
SI,20250326-0200,95.06
SI,20250326-1200,84.46
SI,20250326-1300,95.06
SI,20250326-2100,97.03
SI,20250326-1600,103.24
SI,20250326-0900,68.67
ES,20250326-0700,97.03
ES,20250326-0100,69.48
ES,20250326-0000,76.25
ES,20250326-0500,64.31
ES,20250326-1900,178.44
ES,20250326-2300,63.68
ES,20250326-1100,5.0
ES,20250326-1000,5.0
ES,20250326-0600,97.03
ES,20250326-2000,177.08
ES,20250326-1800,151.87
ES,20250326-0300,62.14
ES,20250326-2200,90.64
ES,20250326-0400,62.14
ES,20250326-1500,5.11
ES,20250326-1400,5.0
ES,20250326-1700,78.47
ES,20250326-0800,62.14
ES,20250326-0200,62.14
ES,20250326-1200,5.0
ES,20250326-1300,5.0
ES,20250326-2100,97.03
ES,20250326-1600,9.5
ES,20250326-0900,5.11
GR,20250326-0700,97.03
GR,20250326-0100,97.03
GR,20250326-0000,97.03
GR,20250326-0500,97.03
GR,20250326-1900,103.24
GR,20250326-2300,78.72
GR,20250326-1100,68.67
GR,20250326-1000,68.67
GR,20250326-0600,97.03
GR,20250326-2000,103.24
GR,20250326-1800,145.53
GR,20250326-0300,97.03
GR,20250326-2200,97.03
GR,20250326-0400,97.03
GR,20250326-1500,97.03
GR,20250326-1400,97.03
GR,20250326-1700,133.72
GR,20250326-0800,78.0
GR,20250326-0200,97.03
GR,20250326-1200,84.46
GR,20250326-1300,97.03
GR,20250326-2100,97.03
GR,20250326-1600,103.24
GR,20250326-0900,68.67
IT-CNORTH,20250326-0700,116.44
IT-CNORTH,20250326-0100,116.44
IT-CNORTH,20250326-0000,116.44
IT-CNORTH,20250326-0500,116.44
IT-CNORTH,20250326-1900,116.62
IT-CNORTH,20250326-2300,116.44
IT-CNORTH,20250326-1100,116.44
IT-CNORTH,20250326-1000,116.44
IT-CNORTH,20250326-0600,116.44
IT-CNORTH,20250326-2000,116.44
IT-CNORTH,20250326-1800,151.87
IT-CNORTH,20250326-0300,116.44
IT-CNORTH,20250326-2200,116.44
IT-CNORTH,20250326-0400,116.44
IT-CNORTH,20250326-1500,116.44
IT-CNORTH,20250326-1400,116.44
IT-CNORTH,20250326-1700,118.79
IT-CNORTH,20250326-0800,116.44
IT-CNORTH,20250326-0200,116.44
IT-CNORTH,20250326-1200,116.44
IT-CNORTH,20250326-1300,116.44
IT-CNORTH,20250326-2100,116.44
IT-CNORTH,20250326-1600,116.44
IT-CNORTH,20250326-0900,116.44
HU,20250326-0700,80.85
HU,20250326-0100,97.03
HU,20250326-0000,97.03
HU,20250326-0500,97.03
HU,20250326-1900,103.24
HU,20250326-2300,78.72
HU,20250326-1100,68.67
HU,20250326-1000,68.67
HU,20250326-0600,97.03
HU,20250326-2000,103.24
HU,20250326-1800,145.53
HU,20250326-0300,97.03
HU,20250326-2200,77.57
HU,20250326-0400,97.03
HU,20250326-1500,97.03
HU,20250326-1400,97.03
HU,20250326-1700,133.72
HU,20250326-0800,78.0
HU,20250326-0200,97.03
HU,20250326-1200,84.46
HU,20250326-1300,95.06
HU,20250326-2100,97.03
HU,20250326-1600,103.24
HU,20250326-0900,68.67
IT-SOUTH,20250326-0700,116.44
IT-SOUTH,20250326-0100,116.44
IT-SOUTH,20250326-0000,116.44
IT-SOUTH,20250326-0500,116.44
IT-SOUTH,20250326-1900,116.44
IT-SOUTH,20250326-2300,116.44
IT-SOUTH,20250326-1100,116.44
IT-SOUTH,20250326-1000,116.44
IT-SOUTH,20250326-0600,116.44
IT-SOUTH,20250326-2000,116.44
IT-SOUTH,20250326-1800,116.44
IT-SOUTH,20250326-0300,116.44
IT-SOUTH,20250326-2200,116.44
IT-SOUTH,20250326-0400,116.44
IT-SOUTH,20250326-1500,116.44
IT-SOUTH,20250326-1400,116.44
IT-SOUTH,20250326-1700,116.44
IT-SOUTH,20250326-0800,116.44
IT-SOUTH,20250326-0200,116.44
IT-SOUTH,20250326-1200,116.44
IT-SOUTH,20250326-1300,116.44
IT-SOUTH,20250326-2100,116.44
IT-SOUTH,20250326-1600,116.44
IT-SOUTH,20250326-0900,116.44
IT-Sicily,20250326-0700,116.44
IT-Sicily,20250326-0100,116.44
IT-Sicily,20250326-0000,116.44
IT-Sicily,20250326-0500,116.44
IT-Sicily,20250326-1900,116.44
IT-Sicily,20250326-2300,116.44
IT-Sicily,20250326-1100,116.44
IT-Sicily,20250326-1000,116.44
IT-Sicily,20250326-0600,116.44
IT-Sicily,20250326-2000,116.44
IT-Sicily,20250326-1800,116.44
IT-Sicily,20250326-0300,116.44
IT-Sicily,20250326-2200,116.44
IT-Sicily,20250326-0400,116.44
IT-Sicily,20250326-1500,116.44
IT-Sicily,20250326-1400,116.44
IT-Sicily,20250326-1700,116.44
IT-Sicily,20250326-0800,116.44
IT-Sicily,20250326-0200,116.44
IT-Sicily,20250326-1200,116.44
IT-Sicily,20250326-1300,116.44
IT-Sicily,20250326-2100,116.44
IT-Sicily,20250326-1600,116.44
IT-Sicily,20250326-0900,116.44
IT-Sardinia,20250326-0700,116.44
IT-Sardinia,20250326-0100,116.44
IT-Sardinia,20250326-0000,116.44
IT-Sardinia,20250326-0500,116.44
IT-Sardinia,20250326-1900,116.44
IT-Sardinia,20250326-2300,116.44
IT-Sardinia,20250326-1100,97.3
IT-Sardinia,20250326-1000,97.49
IT-Sardinia,20250326-0600,116.44
IT-Sardinia,20250326-2000,116.44
IT-Sardinia,20250326-1800,116.44
IT-Sardinia,20250326-0300,116.44
IT-Sardinia,20250326-2200,116.44
IT-Sardinia,20250326-0400,116.44
IT-Sardinia,20250326-1500,114.99
IT-Sardinia,20250326-1400,110.86
IT-Sardinia,20250326-1700,116.44
IT-Sardinia,20250326-0800,116.44
IT-Sardinia,20250326-0200,116.44
IT-Sardinia,20250326-1200,87.4
IT-Sardinia,20250326-1300,88.39
IT-Sardinia,20250326-2100,116.44
IT-Sardinia,20250326-1600,116.44
IT-Sardinia,20250326-0900,106.46
RS,20250326-0700,97.03
RS,20250326-0100,97.03
RS,20250326-0000,97.03
RS,20250326-0500,97.03
RS,20250326-1900,103.24
RS,20250326-2300,78.72
RS,20250326-1100,68.67
RS,20250326-1000,68.67
RS,20250326-0600,97.03
RS,20250326-2000,103.24
RS,20250326-1800,145.53
RS,20250326-0300,97.03
RS,20250326-2200,97.03
RS,20250326-0400,97.03
RS,20250326-1500,97.03
RS,20250326-1400,97.03
RS,20250326-1700,133.72
RS,20250326-0800,78.0
RS,20250326-0200,97.03
RS,20250326-1200,84.46
RS,20250326-1300,97.03
RS,20250326-2100,97.03
RS,20250326-1600,103.24
RS,20250326-0900,68.67
DK1,20250326-0700,9.5
DK1,20250326-0100,5.0
DK1,20250326-0000,5.0
DK1,20250326-0500,1.0
DK1,20250326-1900,97.03
DK1,20250326-2300,97.03
DK1,20250326-1100,92.38
DK1,20250326-1000,97.03
DK1,20250326-0600,1.0
DK1,20250326-2000,103.24
DK1,20250326-1800,100.15
DK1,20250326-0300,1.0
DK1,20250326-2200,97.03
DK1,20250326-0400,1.0
DK1,20250326-1500,97.03
DK1,20250326-1400,92.38
DK1,20250326-1700,97.03
DK1,20250326-0800,92.38
DK1,20250326-0200,2.0
DK1,20250326-1200,97.03
DK1,20250326-1300,97.03
DK1,20250326-2100,97.03
DK1,20250326-1600,97.03
DK1,20250326-0900,97.03
CH,20250326-0700,103.24
CH,20250326-0100,116.44
CH,20250326-0000,116.44
CH,20250326-0500,102.14
CH,20250326-1900,116.62
CH,20250326-2300,97.03
CH,20250326-1100,97.03
CH,20250326-1000,97.03
CH,20250326-0600,103.24
CH,20250326-2000,116.44
CH,20250326-1800,151.87
CH,20250326-0300,116.44
CH,20250326-2200,97.71
CH,20250326-0400,116.44
CH,20250326-1500,102.14
CH,20250326-1400,97.03
CH,20250326-1700,118.79
CH,20250326-0800,103.24
CH,20250326-0200,116.44
CH,20250326-1200,97.03
CH,20250326-1300,97.03
CH,20250326-2100,116.44
CH,20250326-1600,103.24
CH,20250326-0900,97.71
SE1,20250326-0700,48.41
SE1,20250326-0100,39.97
SE1,20250326-0000,43.57
SE1,20250326-0500,39.86
SE1,20250326-1900,1.0
SE1,20250326-2300,1.0
SE1,20250326-1100,50.16
SE1,20250326-1000,60.06
SE1,20250326-0600,40.49
SE1,20250326-2000,1.0
SE1,20250326-1800,1.0
SE1,20250326-0300,35.94
SE1,20250326-2200,1.0
SE1,20250326-0400,35.68
SE1,20250326-1500,1.0
SE1,20250326-1400,1.0
SE1,20250326-1700,1.0
SE1,20250326-0800,63.91
SE1,20250326-0200,37.62
SE1,20250326-1200,38.33
SE1,20250326-1300,1.0
SE1,20250326-2100,1.0
SE1,20250326-1600,1.0
SE1,20250326-0900,65.41
NO4,20250326-0700,39.32
NO4,20250326-0100,26.79
NO4,20250326-0000,26.21
NO4,20250326-0500,25.32
NO4,20250326-1900,33.54
NO4,20250326-2300,32.42
NO4,20250326-1100,28.27
NO4,20250326-1000,33.31
NO4,20250326-0600,34.41
NO4,20250326-2000,33.3
NO4,20250326-1800,33.37
NO4,20250326-0300,21.45
NO4,20250326-2200,35.3
NO4,20250326-0400,24.73
NO4,20250326-1500,30.52
NO4,20250326-1400,31.64
NO4,20250326-1700,29.39
NO4,20250326-0800,33.46
NO4,20250326-0200,22.94
NO4,20250326-1200,29.85
NO4,20250326-1300,29.54
NO4,20250326-2100,34.25
NO4,20250326-1600,30.64
NO4,20250326-0900,32.52
SE3,20250326-0700,9.5
SE3,20250326-0100,5.0
SE3,20250326-0000,5.0
SE3,20250326-0500,2.0
SE3,20250326-1900,87.33
SE3,20250326-2300,87.33
SE3,20250326-1100,92.38
SE3,20250326-1000,97.03
SE3,20250326-0600,2.0
SE3,20250326-2000,92.92
SE3,20250326-1800,87.33
SE3,20250326-0300,2.0
SE3,20250326-2200,87.33
SE3,20250326-0400,2.0
SE3,20250326-1500,87.33
SE3,20250326-1400,83.14
SE3,20250326-1700,87.33
SE3,20250326-0800,83.14
SE3,20250326-0200,2.0
SE3,20250326-1200,92.38
SE3,20250326-1300,92.38
SE3,20250326-2100,87.33
SE3,20250326-1600,87.33
SE3,20250326-0900,97.03
FR,20250326-0700,97.03
FR,20250326-0100,69.48
FR,20250326-0000,76.25
FR,20250326-0500,64.31
FR,20250326-1900,116.62
FR,20250326-2300,63.68
FR,20250326-1100,35.42
FR,20250326-1000,35.58
FR,20250326-0600,97.03
FR,20250326-2000,98.27
FR,20250326-1800,151.87
FR,20250326-0300,62.14
FR,20250326-2200,90.64
FR,20250326-0400,62.14
FR,20250326-1500,35.6
FR,20250326-1400,35.4
FR,20250326-1700,78.47
FR,20250326-0800,66.62
FR,20250326-0200,62.14
FR,20250326-1200,34.7
FR,20250326-1300,34.7
FR,20250326-2100,96.39
FR,20250326-1600,37.63
FR,20250326-0900,40.69
FI,20250326-0700,97.03
FI,20250326-0100,30.0
FI,20250326-0000,12.99
FI,20250326-0500,92.38
FI,20250326-1900,9.5
FI,20250326-2300,9.5
FI,20250326-1100,57.0
FI,20250326-1000,57.0
FI,20250326-0600,97.03
FI,20250326-2000,9.5
FI,20250326-1800,9.5
FI,20250326-0300,57.0
FI,20250326-2200,5.11
FI,20250326-0400,62.14
FI,20250326-1500,57.0
FI,20250326-1400,57.0
FI,20250326-1700,10.57
FI,20250326-0800,92.38
FI,20250326-0200,57.0
FI,20250326-1200,57.0
FI,20250326-1300,57.0
FI,20250326-2100,9.5
FI,20250326-1600,12.79
FI,20250326-0900,80.77
PL,20250326-0700,92.38
PL,20250326-0100,92.38
PL,20250326-0000,92.38
PL,20250326-0500,92.38
PL,20250326-1900,103.24
PL,20250326-2300,92.38
PL,20250326-1100,92.38
PL,20250326-1000,92.38
PL,20250326-0600,92.38
PL,20250326-2000,97.03
PL,20250326-1800,103.24
PL,20250326-0300,92.38
PL,20250326-2200,92.38
PL,20250326-0400,92.38
PL,20250326-1500,97.03
PL,20250326-1400,97.03
PL,20250326-1700,103.24
PL,20250326-0800,92.38
PL,20250326-0200,92.38
PL,20250326-1200,92.38
PL,20250326-1300,92.38
PL,20250326-2100,97.03
PL,20250326-1600,103.24
PL,20250326-0900,92.38
IT-Calabria,20250326-0700,116.44
IT-Calabria,20250326-0100,116.44
IT-Calabria,20250326-0000,116.44
IT-Calabria,20250326-0500,116.44
IT-Calabria,20250326-1900,116.44
IT-Calabria,20250326-2300,116.44
IT-Calabria,20250326-1100,116.44
IT-Calabria,20250326-1000,116.44
IT-Calabria,20250326-0600,116.44
IT-Calabria,20250326-2000,116.44
IT-Calabria,20250326-1800,116.44
IT-Calabria,20250326-0300,116.44
IT-Calabria,20250326-2200,116.44
IT-Calabria,20250326-0400,116.44
IT-Calabria,20250326-1500,116.44
IT-Calabria,20250326-1400,116.44
IT-Calabria,20250326-1700,116.44
IT-Calabria,20250326-0800,116.44
IT-Calabria,20250326-0200,116.44
IT-Calabria,20250326-1200,116.44
IT-Calabria,20250326-1300,116.44
IT-Calabria,20250326-2100,116.44
IT-Calabria,20250326-1600,116.44
IT-Calabria,20250326-0900,116.44
AT,20250326-0700,102.14
AT,20250326-0100,102.14
AT,20250326-0000,102.14
AT,20250326-0500,102.14
AT,20250326-1900,116.44
AT,20250326-2300,97.03
AT,20250326-1100,97.03
AT,20250326-1000,97.03
AT,20250326-0600,102.14
AT,20250326-2000,102.14
AT,20250326-1800,151.87
AT,20250326-0300,102.14
AT,20250326-2200,97.71
AT,20250326-0400,102.14
AT,20250326-1500,102.14
AT,20250326-1400,97.03
AT,20250326-1700,118.79
AT,20250326-0800,102.14
AT,20250326-0200,102.14
AT,20250326-1200,97.03
AT,20250326-1300,97.03
AT,20250326-2100,102.14
AT,20250326-1600,103.24
AT,20250326-0900,97.71
SE2,20250326-0700,70.94
SE2,20250326-0100,39.97
SE2,20250326-0000,43.57
SE2,20250326-0500,61.84
SE2,20250326-1900,1.0
SE2,20250326-2300,1.0
SE2,20250326-1100,50.16
SE2,20250326-1000,60.06
SE2,20250326-0600,68.82
SE2,20250326-2000,1.0
SE2,20250326-1800,1.0
SE2,20250326-0300,35.94
SE2,20250326-2200,1.0
SE2,20250326-0400,68.72
SE2,20250326-1500,1.0
SE2,20250326-1400,1.0
SE2,20250326-1700,1.0
SE2,20250326-0800,63.91
SE2,20250326-0200,37.62
SE2,20250326-1200,38.33
SE2,20250326-1300,1.0
SE2,20250326-2100,1.0
SE2,20250326-1600,1.0
SE2,20250326-0900,65.41
IT-NORTH,20250326-0700,116.44
IT-NORTH,20250326-0100,116.44
IT-NORTH,20250326-0000,116.44
IT-NORTH,20250326-0500,116.44
IT-NORTH,20250326-1900,116.62
IT-NORTH,20250326-2300,116.44
IT-NORTH,20250326-1100,116.44
IT-NORTH,20250326-1000,116.44
IT-NORTH,20250326-0600,116.44
IT-NORTH,20250326-2000,116.44
IT-NORTH,20250326-1800,151.87
IT-NORTH,20250326-0300,116.44
IT-NORTH,20250326-2200,116.44
IT-NORTH,20250326-0400,116.44
IT-NORTH,20250326-1500,116.44
IT-NORTH,20250326-1400,116.44
IT-NORTH,20250326-1700,118.79
IT-NORTH,20250326-0800,116.44
IT-NORTH,20250326-0200,116.44
IT-NORTH,20250326-1200,116.44
IT-NORTH,20250326-1300,116.44
IT-NORTH,20250326-2100,116.44
IT-NORTH,20250326-1600,116.44
IT-NORTH,20250326-0900,116.44
LT,20250326-0700,97.03
LT,20250326-0100,30.0
LT,20250326-0000,21.5
LT,20250326-0500,92.38
LT,20250326-1900,103.24
LT,20250326-2300,92.38
LT,20250326-1100,92.38
LT,20250326-1000,83.7
LT,20250326-0600,97.03
LT,20250326-2000,97.03
LT,20250326-1800,103.24
LT,20250326-0300,62.14
LT,20250326-2200,82.03
LT,20250326-0400,75.34
LT,20250326-1500,97.03
LT,20250326-1400,97.03
LT,20250326-1700,103.24
LT,20250326-0800,92.38
LT,20250326-0200,57.0
LT,20250326-1200,97.03
LT,20250326-1300,97.03
LT,20250326-2100,97.03
LT,20250326-1600,103.24
LT,20250326-0900,92.38
PT,20250326-0700,97.03
PT,20250326-0100,69.48
PT,20250326-0000,76.25
PT,20250326-0500,64.31
PT,20250326-1900,178.44
PT,20250326-2300,63.68
PT,20250326-1100,62.14
PT,20250326-1000,62.14
PT,20250326-0600,97.03
PT,20250326-2000,177.08
PT,20250326-1800,151.87
PT,20250326-0300,62.14
PT,20250326-2200,90.64
PT,20250326-0400,62.14
PT,20250326-1500,62.14
PT,20250326-1400,62.14
PT,20250326-1700,78.47
PT,20250326-0800,97.03
PT,20250326-0200,62.14
PT,20250326-1200,57.0
PT,20250326-1300,57.0
PT,20250326-2100,97.03
PT,20250326-1600,97.03
PT,20250326-0900,63.48
NO2,20250326-0700,89.2
NO2,20250326-0100,85.92
NO2,20250326-0000,87.33
NO2,20250326-0500,87.33
NO2,20250326-1900,93.19
NO2,20250326-2300,87.33
NO2,20250326-1100,84.3
NO2,20250326-1000,84.55
NO2,20250326-0600,89.2
NO2,20250326-2000,92.92
NO2,20250326-1800,100.15
NO2,20250326-0300,87.33
NO2,20250326-2200,87.33
NO2,20250326-0400,87.33
NO2,20250326-1500,87.33
NO2,20250326-1400,84.26
NO2,20250326-1700,93.89
NO2,20250326-0800,89.2
NO2,20250326-0200,85.92
NO2,20250326-1200,83.14
NO2,20250326-1300,83.14
NO2,20250326-2100,89.2
NO2,20250326-1600,89.2
NO2,20250326-0900,87.33
LV,20250326-0700,97.03
LV,20250326-0100,30.0
LV,20250326-0000,21.5
LV,20250326-0500,92.38
LV,20250326-1900,103.24
LV,20250326-2300,92.38
LV,20250326-1100,92.38
LV,20250326-1000,83.7
LV,20250326-0600,97.03
LV,20250326-2000,97.03
LV,20250326-1800,103.24
LV,20250326-0300,62.14
LV,20250326-2200,82.03
LV,20250326-0400,75.34
LV,20250326-1500,97.03
LV,20250326-1400,97.03
LV,20250326-1700,103.24
LV,20250326-0800,92.38
LV,20250326-0200,57.0
LV,20250326-1200,97.03
LV,20250326-1300,97.03
LV,20250326-2100,97.03
LV,20250326-1600,103.24
LV,20250326-0900,92.38
NL,20250326-0700,97.03
NL,20250326-0100,97.03
NL,20250326-0000,97.03
NL,20250326-0500,97.03
NL,20250326-1900,97.03
NL,20250326-2300,97.03
NL,20250326-1100,92.38
NL,20250326-1000,92.38
NL,20250326-0600,97.03
NL,20250326-2000,103.24
NL,20250326-1800,100.15
NL,20250326-0300,97.03
NL,20250326-2200,97.03
NL,20250326-0400,97.03
NL,20250326-1500,97.03
NL,20250326-1400,92.38
NL,20250326-1700,97.03
NL,20250326-0800,97.03
NL,20250326-0200,97.03
NL,20250326-1200,92.38
NL,20250326-1300,92.38
NL,20250326-2100,97.03
NL,20250326-1600,97.03
NL,20250326-0900,97.03
NO5,20250326-0700,90.12
NO5,20250326-0100,85.23
NO5,20250326-0000,87.33
NO5,20250326-0500,87.33
NO5,20250326-1900,96.06
NO5,20250326-2300,87.33
NO5,20250326-1100,84.87
NO5,20250326-1000,85.23
NO5,20250326-0600,90.12
NO5,20250326-2000,92.92
NO5,20250326-1800,102.14
NO5,20250326-0300,87.33
NO5,20250326-2200,87.33
NO5,20250326-0400,87.33
NO5,20250326-1500,87.33
NO5,20250326-1400,84.8
NO5,20250326-1700,97.12
NO5,20250326-0800,90.12
NO5,20250326-0200,85.23
NO5,20250326-1200,83.14
NO5,20250326-1300,83.14
NO5,20250326-2100,90.12
NO5,20250326-1600,90.12
NO5,20250326-0900,87.33
BE,20250326-0700,97.03
BE,20250326-0100,88.66
BE,20250326-0000,90.84
BE,20250326-0500,97.03
BE,20250326-1900,99.93
BE,20250326-2300,87.33
BE,20250326-1100,94.29
BE,20250326-1000,94.7
BE,20250326-0600,97.03
BE,20250326-2000,97.03
BE,20250326-1800,102.14
BE,20250326-0300,90.84
BE,20250326-2200,90.84
BE,20250326-0400,97.03
BE,20250326-1500,87.33
BE,20250326-1400,88.22
BE,20250326-1700,101.03
BE,20250326-0800,93.75
BE,20250326-0200,88.66
BE,20250326-1200,83.14
BE,20250326-1300,83.14
BE,20250326-2100,97.03
BE,20250326-1600,97.03
BE,20250326-0900,90.84
RO,20250326-0700,97.03
RO,20250326-0100,97.03
RO,20250326-0000,97.03
RO,20250326-0500,97.03
RO,20250326-1900,103.24
RO,20250326-2300,78.72
RO,20250326-1100,68.67
RO,20250326-1000,68.67
RO,20250326-0600,97.03
RO,20250326-2000,103.24
RO,20250326-1800,145.53
RO,20250326-0300,97.03
RO,20250326-2200,97.03
RO,20250326-0400,97.03
RO,20250326-1500,97.03
RO,20250326-1400,97.03
RO,20250326-1700,133.72
RO,20250326-0800,78.0
RO,20250326-0200,97.03
RO,20250326-1200,84.46
RO,20250326-1300,97.03
RO,20250326-2100,97.03
RO,20250326-1600,103.24
RO,20250326-0900,68.67
DK2,20250326-0700,96.95
DK2,20250326-0100,25.02
DK2,20250326-0000,21.5
DK2,20250326-0500,35.83
DK2,20250326-1900,116.62
DK2,20250326-2300,97.03
DK2,20250326-1100,96.04
DK2,20250326-1000,97.03
DK2,20250326-0600,65.79
DK2,20250326-2000,103.24
DK2,20250326-1800,151.87
DK2,20250326-0300,29.58
DK2,20250326-2200,97.71
DK2,20250326-0400,32.31
DK2,20250326-1500,97.03
DK2,20250326-1400,92.38
DK2,20250326-1700,118.79
DK2,20250326-0800,92.38
DK2,20250326-0200,28.52
DK2,20250326-1200,97.03
DK2,20250326-1300,97.03
DK2,20250326-2100,103.24
DK2,20250326-1600,103.24
DK2,20250326-0900,97.03
BG,20250326-0700,97.03
BG,20250326-0100,97.03
BG,20250326-0000,97.03
BG,20250326-0500,97.03
BG,20250326-1900,103.24
BG,20250326-2300,78.72
BG,20250326-1100,68.67
BG,20250326-1000,68.67
BG,20250326-0600,97.03
BG,20250326-2000,103.24
BG,20250326-1800,145.53
BG,20250326-0300,97.03
BG,20250326-2200,97.03
BG,20250326-0400,97.03
BG,20250326-1500,97.03
BG,20250326-1400,97.03
BG,20250326-1700,133.72
BG,20250326-0800,78.0
BG,20250326-0200,97.03
BG,20250326-1200,84.46
BG,20250326-1300,97.03
BG,20250326-2100,97.03
BG,20250326-1600,103.24
BG,20250326-0900,68.67
IT-CSOUTH,20250326-0700,116.44
IT-CSOUTH,20250326-0100,116.44
IT-CSOUTH,20250326-0000,116.44
IT-CSOUTH,20250326-0500,116.44
IT-CSOUTH,20250326-1900,116.44
IT-CSOUTH,20250326-2300,116.44
IT-CSOUTH,20250326-1100,116.44
IT-CSOUTH,20250326-1000,116.44
IT-CSOUTH,20250326-0600,116.44
IT-CSOUTH,20250326-2000,116.44
IT-CSOUTH,20250326-1800,116.44
IT-CSOUTH,20250326-0300,116.44
IT-CSOUTH,20250326-2200,116.44
IT-CSOUTH,20250326-0400,116.44
IT-CSOUTH,20250326-1500,116.44
IT-CSOUTH,20250326-1400,116.44
IT-CSOUTH,20250326-1700,116.44
IT-CSOUTH,20250326-0800,116.44
IT-CSOUTH,20250326-0200,116.44
IT-CSOUTH,20250326-1200,116.44
IT-CSOUTH,20250326-1300,116.44
IT-CSOUTH,20250326-2100,116.44
IT-CSOUTH,20250326-1600,116.44
IT-CSOUTH,20250326-0900,116.44
CZ,20250326-0700,92.38
CZ,20250326-0100,75.34
CZ,20250326-0000,68.67
CZ,20250326-0500,98.23
